,occurrence_no,record_type,reid_no,flags,collection_no,accepted_name,accepted_rank,accepted_no,early_interval,late_interval,max_ma,min_ma,reference_no,lng,lat,age
99305,641040,occ,,,69117,Neocomites neocomiensis,species,129696.0,Late Valanginian,,140.2,136.4,19927,14.483333,47.799999,140.0
99306,641041,occ,,,69117,Neocomites (Teschenites) drumensis,species,132967.0,Late Valanginian,,140.2,136.4,19927,14.483333,47.799999,140.0
99307,641042,occ,,,69117,Neocomites,genus,15232.0,Late Valanginian,,140.2,136.4,19927,14.483333,47.799999,140.0
99308,641043,occ,,,69117,Eleniceras stevrecensis,species,131237.0,Late Valanginian,,140.2,136.4,19927,14.483333,47.799999,140.0
99309,641044,occ,,,69117,Eleniceras tchechitevi,species,298598.0,Late Valanginian,,140.2,136.4,19927,14.483333,47.799999,140.0
99310,641045,occ,,,69117,Rodighieroites cardulus,species,298605.0,Late Valanginian,,140.2,136.4,19927,14.483333,47.799999,140.0
99311,641046,occ,,,69117,Sabbaiceras,genus,94767.0,Late Valanginian,,140.2,136.4,19927,14.483333,47.799999,140.0
99312,641047,occ,,,69117,Oosterella,genus,15284.0,Late Valanginian,,140.2,136.4,19927,14.483333,47.799999,140.0
99313,641048,occ,,,69117,Oosterella,genus,15284.0,Late Valanginian,,140.2,136.4,19927,14.483333,47.799999,140.0
99314,641049,occ,,F,69117,Lamellaptychus,genus,86697.0,Late Valanginian,,140.2,136.4,19927,14.483333,47.799999,140.0
99320,641166,occ,,,69120,Phylloceras semisulcatum,species,132287.0,Late Valanginian,,140.2,136.4,19927,14.483333,47.799999,140.0
99321,641167,occ,,,69120,Phylloceras,genus,14492.0,Late Valanginian,,140.2,136.4,19927,14.483333,47.799999,140.0
99322,641168,occ,,,69120,Lytoceras subfimbriatum,species,131288.0,Late Valanginian,,140.2,136.4,19927,14.483333,47.799999,140.0
99323,641169,occ,,,69120,Lytoceras,genus,15143.0,Late Valanginian,,140.2,136.4,19927,14.483333,47.799999,140.0
99324,641170,occ,,,69120,Bochianites neocomiensis,species,129963.0,Late Valanginian,,140.2,136.4,19927,14.483333,47.799999,140.0
99325,641171,occ,,,69120,Neolissoceras salinarium,species,386149.0,Late Valanginian,,140.2,136.4,19927,14.483333,47.799999,140.0
99326,641172,occ,,,69120,Neolissoceras salinarium,species,386149.0,Late Valanginian,,140.2,136.4,19927,14.483333,47.799999,140.0
99327,641173,occ,,,69120,Neolissoceras,genus,15244.0,Late Valanginian,,140.2,136.4,19927,14.483333,47.799999,140.0
99328,641174,occ,,,69120,Haploceras,genus,14963.0,Late Valanginian,,140.2,136.4,19927,14.483333,47.799999,140.0
99329,641175,occ,,,69120,Neocomites neocomiensis,species,129696.0,Late Valanginian,,140.2,136.4,19927,14.483333,47.799999,140.0
99330,641176,occ,,,69120,Neocomites (Teschenites) pachydicranus,species,132939.0,Late Valanginian,,140.2,136.4,19927,14.483333,47.799999,140.0
99331,641177,occ,,,69120,Neocomites (Teschenites) drumensis,species,132967.0,Late Valanginian,,140.2,136.4,19927,14.483333,47.799999,140.0
99332,641178,occ,,,69120,Neocomites,genus,15232.0,Late Valanginian,,140.2,136.4,19927,14.483333,47.799999,140.0
99333,641179,occ,,,69120,Oosterella gaudryi,species,298922.0,Late Valanginian,,140.2,136.4,19927,14.483333,47.799999,140.0
99334,641180,occ,,,69120,Olcostephanus (Olcostephanus) densicostatus,species,386130.0,Late Valanginian,,140.2,136.4,19927,14.483333,47.799999,140.0
99335,641181,occ,,,69120,Olcostephanus,genus,15281.0,Late Valanginian,,140.2,136.4,19927,14.483333,47.799999,140.0
99336,641182,occ,,F,69120,Lamellaptychus,genus,86697.0,Late Valanginian,,140.2,136.4,19927,14.483333,47.799999,140.0
99337,641183,occ,,F,69120,Lamellaptychus,genus,86697.0,Late Valanginian,,140.2,136.4,19927,14.483333,47.799999,140.0
99338,641184,occ,,,69121,Phylloceras semisulcatum,species,132287.0,Late Valanginian,,140.2,136.4,19927,14.483333,47.799999,140.0
99339,641185,occ,,,69121,Bochianites neocomiensis,species,129963.0,Late Valanginian,,140.2,136.4,19927,14.483333,47.799999,140.0
99353,641199,occ,,,69126,Nuculoma,genus,16088.0,Late Berriasian,,145.0,140.2,19932,-0.05,53.366669,140.0
99354,641200,occ,,,69127,Nuculoma,genus,16088.0,Early Berriasian,,145.0,140.2,19932,0.5,52.583332,140.0
99355,641201,occ,,,69128,Nuculoma,genus,16088.0,Early Berriasian,,145.0,140.2,19932,0.466667,52.616669,140.0
99372,641219,occ,,,69126,Barbatia (Barbatia),subgenus,89999.0,Late Berriasian,,145.0,140.2,19932,-0.05,53.366669,140.0
99373,641224,occ,,,69132,Grammatodon (Grammatodon),subgenus,307066.0,Early Berriasian,,145.0,140.2,19932,0.1,53.183334,140.0
99374,641225,occ,,,69133,Grammatodon (Grammatodon),subgenus,307066.0,Late Berriasian,,145.0,140.2,19932,0.066667,53.150002,140.0
99375,641226,occ,,,69133,Grammatodon (Grammatodon),subgenus,307066.0,Late Berriasian,,145.0,140.2,19932,0.066667,53.150002,140.0
99376,641228,occ,,,69126,Dicranodonta,genus,16233.0,Late Berriasian,,145.0,140.2,19932,-0.05,53.366669,140.0
99377,641230,occ,,,69135,Dicranodonta,genus,16233.0,Early Berriasian,,145.0,140.2,19932,0.05,53.133331,140.0
99378,641231,occ,,,69128,Dicranodonta,genus,16233.0,Early Berriasian,,145.0,140.2,19932,0.466667,52.616669,140.0
99379,641232,occ,,,69126,Musculus (Musculus),subgenus,437273.0,Late Berriasian,,145.0,140.2,19932,-0.05,53.366669,140.0
99380,641236,occ,,,69137,Musculus (Musculus),subgenus,437273.0,Early Berriasian,,145.0,140.2,19932,0.05,53.216667,140.0
99381,641237,occ,,,69135,Musculus (Musculus),subgenus,437273.0,Early Berriasian,,145.0,140.2,19932,0.05,53.133331,140.0
99382,641238,occ,,,69126,Musculus (Musculus),subgenus,437273.0,Late Berriasian,,145.0,140.2,19932,-0.05,53.366669,140.0
99383,641240,occ,,,69135,Modiolus (Modiolus),subgenus,119089.0,Early Berriasian,,145.0,140.2,19932,0.05,53.133331,140.0
99384,641242,occ,,,69138,Modiolus (Modiolus),subgenus,119089.0,Berriasian,,145.0,139.8,19932,0.15,53.200001,140.0
99385,641244,occ,,,69135,Falcimytilus suprajurensis,species,383216.0,Early Berriasian,,145.0,140.2,19932,0.05,53.133331,140.0
99386,641245,occ,,,69139,Pinna (Pinna),subgenus,166318.0,Early Berriasian,,145.0,140.2,19932,-0.35,53.483334,140.0
99387,641246,occ,,,69135,Pinna (Pinna),subgenus,166318.0,Early Berriasian,,145.0,140.2,19932,0.05,53.133331,140.0
99388,641247,occ,,,69140,Pinna (Pinna),subgenus,166318.0,Late Berriasian,,145.0,140.2,19932,0.5,52.799999,140.0
99389,641250,occ,,,69139,Pinna (Pinna),subgenus,166318.0,Early Berriasian,,145.0,140.2,19932,-0.35,53.483334,140.0
99390,641251,occ,,,69141,Pinna (Pinna),subgenus,166318.0,Early Berriasian,,145.0,140.2,19932,0.016667,53.150002,140.0
99391,641252,occ,,,69135,Pinna (Pinna),subgenus,166318.0,Early Berriasian,,145.0,140.2,19932,0.05,53.133331,140.0
99392,641253,occ,,,69142,Stegoconcha,genus,16423.0,Late Berriasian,,145.0,140.2,19932,-0.283333,53.533333,140.0
99393,641254,occ,,,69143,Anopaea,genus,16477.0,Early Berriasian,,145.0,140.2,19932,0.083333,53.150002,140.0
99394,641255,occ,,,69139,Anopaea,genus,16477.0,Early Berriasian,,145.0,140.2,19932,-0.35,53.483334,140.0
99395,641256,occ,,,69128,Anopaea,genus,16477.0,Early Berriasian,,145.0,140.2,19932,0.466667,52.616669,140.0
99396,641257,occ,,,69135,Anopaea,genus,16477.0,Early Berriasian,,145.0,140.2,19932,0.05,53.133331,140.0
99397,641258,occ,,,69143,Anopaea,genus,16477.0,Early Berriasian,,145.0,140.2,19932,0.083333,53.150002,140.0
99398,641259,occ,,,69145,Anopaea,genus,16477.0,Early Berriasian,,145.0,140.2,19932,0.516667,52.783333,140.0
99399,641260,occ,,,69144,Actinostromaria,genus,3465.0,Late Berriasian,Early Valanginian,145.0,136.4,19934,-2.95,37.816666,140.0
99400,641261,occ,,,69144,Actinostromarianina,genus,3466.0,Late Berriasian,Early Valanginian,145.0,136.4,19934,-2.95,37.816666,140.0
99401,641262,occ,,,69144,Disparistromaria,genus,3484.0,Late Berriasian,Early Valanginian,145.0,136.4,19934,-2.95,37.816666,140.0
99402,641263,occ,,,69144,Milleporidium remesi,species,179672.0,Late Berriasian,Early Valanginian,145.0,136.4,19934,-2.95,37.816666,140.0
99403,641264,occ,,,69144,Milleporidium,genus,3497.0,Late Berriasian,Early Valanginian,145.0,136.4,19934,-2.95,37.816666,140.0
99404,641265,occ,,,69144,Milleporidium,genus,3497.0,Late Berriasian,Early Valanginian,145.0,136.4,19934,-2.95,37.816666,140.0
99405,641266,occ,,,69144,Dehornella harrarensis,species,112032.0,Late Berriasian,Early Valanginian,145.0,136.4,19934,-2.95,37.816666,140.0
99406,641267,occ,,,69144,Dehornella crustans,species,163983.0,Late Berriasian,Early Valanginian,145.0,136.4,19934,-2.95,37.816666,140.0
99407,641268,occ,,,69144,Stromatoporina tornquisti,species,163977.0,Late Berriasian,Early Valanginian,145.0,136.4,19934,-2.95,37.816666,140.0
99408,641269,occ,,,69144,Blastochaetetes bathonicus,species,167309.0,Late Berriasian,Early Valanginian,145.0,136.4,19934,-2.95,37.816666,140.0
99409,641270,occ,,,69144,Actinastraea minima,species,155950.0,Late Berriasian,Early Valanginian,145.0,136.4,19934,-2.95,37.816666,140.0
99410,641271,occ,,,69144,Actinastraea pseudominima,species,131664.0,Late Berriasian,Early Valanginian,145.0,136.4,19934,-2.95,37.816666,140.0
99411,641272,occ,,,69144,Stylina inwaldensis,species,304116.0,Late Berriasian,Early Valanginian,145.0,136.4,19934,-2.95,37.816666,140.0
99412,641273,occ,,,69144,Heliocoenia strambergensis,species,138503.0,Late Berriasian,Early Valanginian,145.0,136.4,19934,-2.95,37.816666,140.0
99413,641274,occ,,,69144,Stylina inflata,species,438789.0,Late Berriasian,Early Valanginian,145.0,136.4,19934,-2.95,37.816666,140.0
99414,641275,occ,,,69144,Stylina parcicosta,species,148512.0,Late Berriasian,Early Valanginian,145.0,136.4,19934,-2.95,37.816666,140.0
99415,641276,occ,22260.0,,69144,Keriophyllia,genus,6532.0,Late Berriasian,Early Valanginian,145.0,136.4,30659,-2.95,37.816666,140.0
99416,641277,occ,,,69144,Stylina,genus,6896.0,Late Berriasian,Early Valanginian,145.0,136.4,19934,-2.95,37.816666,140.0
99417,641278,occ,,,69144,Latusastrea exiguis,species,119726.0,Late Berriasian,Early Valanginian,145.0,136.4,19934,-2.95,37.816666,140.0
99418,641279,occ,,,69144,Axosmilia,genus,6192.0,Late Berriasian,Early Valanginian,145.0,136.4,19934,-2.95,37.816666,140.0
99419,641282,occ,,,69144,Montlivaltia,genus,6627.0,Late Berriasian,Early Valanginian,145.0,136.4,19934,-2.95,37.816666,140.0
99420,641283,occ,,,69144,Amphiastrea basaltiformis,species,54241.0,Late Berriasian,Early Valanginian,145.0,136.4,19934,-2.95,37.816666,140.0
99421,641284,occ,,,69144,Microsolena major,species,116678.0,Late Berriasian,Early Valanginian,145.0,136.4,19934,-2.95,37.816666,140.0
99422,641285,occ,,,69144,Microsolena,genus,6610.0,Late Berriasian,Early Valanginian,145.0,136.4,19934,-2.95,37.816666,140.0
99423,641286,occ,,,69144,Meandrophyllia corrugata,species,118191.0,Late Berriasian,Early Valanginian,145.0,136.4,19934,-2.95,37.816666,140.0
99424,641287,occ,22259.0,,69144,Latiastrea magna,species,155960.0,Late Berriasian,Early Valanginian,145.0,136.4,30659,-2.95,37.816666,140.0
99425,641288,occ,,,69144,Microphyllia undans,species,138194.0,Late Berriasian,Early Valanginian,145.0,136.4,19934,-2.95,37.816666,140.0
99426,641289,occ,,,69144,Latiastrea canavarii,species,438797.0,Late Berriasian,Early Valanginian,145.0,136.4,19934,-2.95,37.816666,140.0
99427,641290,occ,,,69144,Epistreptophyllum,genus,6423.0,Late Berriasian,Early Valanginian,145.0,136.4,19934,-2.95,37.816666,140.0
99428,641291,occ,22258.0,,69144,Ahrdorffia ornata,species,119716.0,Late Berriasian,Early Valanginian,145.0,136.4,30659,-2.95,37.816666,140.0
99429,641292,occ,,,69144,Thamnasteria gracilis,species,137648.0,Late Berriasian,Early Valanginian,145.0,136.4,19934,-2.95,37.816666,140.0
99430,641293,occ,,F,69144,Fungiastraea moeschi,species,148369.0,Late Berriasian,Early Valanginian,145.0,136.4,19934,-2.95,37.816666,140.0
99431,641294,occ,,,69144,Aplosmilia semisulcata,species,137851.0,Late Berriasian,Early Valanginian,145.0,136.4,19934,-2.95,37.816666,140.0
99432,641295,occ,,,69144,Nerinea,genus,12144.0,Late Berriasian,Early Valanginian,145.0,136.4,19934,-2.95,37.816666,140.0
99433,641296,occ,,,69144,,,,Late Berriasian,Early Valanginian,145.0,136.4,19934,-2.95,37.816666,140.0
99434,641297,occ,,,69144,Archimedea,genus,94781.0,Late Berriasian,Early Valanginian,145.0,136.4,19934,-2.95,37.816666,140.0
99435,641298,occ,,,69144,Auroraella,genus,94778.0,Late Berriasian,Early Valanginian,145.0,136.4,19934,-2.95,37.816666,140.0
99436,641299,occ,,,69144,Auroraella,genus,94778.0,Late Berriasian,Early Valanginian,145.0,136.4,19934,-2.95,37.816666,140.0
99437,641300,occ,,,69144,Auroraella,genus,94778.0,Late Berriasian,Early Valanginian,145.0,136.4,19934,-2.95,37.816666,140.0
99438,641301,occ,,,69144,Polyptyxis,genus,94777.0,Late Berriasian,Early Valanginian,145.0,136.4,19934,-2.95,37.816666,140.0
99439,641302,occ,,,69146,Plagiostoma,genus,16927.0,Late Berriasian,,145.0,140.2,19932,-0.133333,53.316666,140.0
99440,641303,occ,,,69146,Surites (Bojarkia),subgenus,132092.0,Late Berriasian,,145.0,140.2,19932,-0.133333,53.316666,140.0
99441,641305,occ,,,69147,Plagiostoma,genus,16927.0,Early Berriasian,,145.0,140.2,19932,-0.35,53.483334,140.0
99442,641306,occ,,,69144,Polyptyxis,genus,94777.0,Late Berriasian,Early Valanginian,145.0,136.4,19934,-2.95,37.816666,140.0
99443,641307,occ,,,69144,,,,Late Berriasian,Early Valanginian,145.0,136.4,19934,-2.95,37.816666,140.0
99444,641308,occ,,,69144,Multiptyxis,genus,12141.0,Late Berriasian,Early Valanginian,145.0,136.4,19934,-2.95,37.816666,140.0
99445,641309,occ,,,69144,Multiptyxis,genus,12141.0,Late Berriasian,Early Valanginian,145.0,136.4,19934,-2.95,37.816666,140.0
99446,641310,occ,,,69144,Phaneroptyxis,genus,12167.0,Late Berriasian,Early Valanginian,145.0,136.4,19934,-2.95,37.816666,140.0
99447,641311,occ,,,69146,Plagiostoma,genus,16927.0,Late Berriasian,,145.0,140.2,19932,-0.133333,53.316666,140.0
99448,641314,occ,,,69142,Plagiostoma,genus,16927.0,Late Berriasian,,145.0,140.2,19932,-0.283333,53.533333,140.0
99449,641318,occ,,,69128,Pseudolimea,genus,16969.0,Early Berriasian,,145.0,140.2,19932,0.466667,52.616669,140.0
99450,641320,occ,,,69139,Nanogyra (Nanogyra) nana,species,160512.0,Early Berriasian,,145.0,140.2,19932,-0.35,53.483334,140.0
99451,641322,occ,,,69135,Nanogyra (Nanogyra) nana,species,160512.0,Early Berriasian,,145.0,140.2,19932,0.05,53.133331,140.0
99452,641323,occ,,,69126,Nanogyra (Nanogyra) nana,species,160512.0,Late Berriasian,,145.0,140.2,19932,-0.05,53.366669,140.0
99453,641324,occ,,,69142,Nanogyra (Nanogyra) nana,species,160512.0,Late Berriasian,,145.0,140.2,19932,-0.283333,53.533333,140.0
99454,641327,occ,,,69139,Liostrea,genus,16775.0,Early Berriasian,,145.0,140.2,19932,-0.35,53.483334,140.0
99455,641333,occ,,,69139,Oxytoma (Oxytoma) octavia,species,316900.0,Early Berriasian,,145.0,140.2,19932,-0.35,53.483334,140.0
99456,641336,occ,,,69135,Arctotis,genus,16489.0,Early Berriasian,,145.0,140.2,19932,0.05,53.133331,140.0
99458,641342,occ,,,69142,Camptonectes (Camptonectes),subgenus,166409.0,Late Berriasian,,145.0,140.2,19932,-0.283333,53.533333,140.0
99459,641343,occ,,,69128,Camptonectes (Boreionectes) cinctus,species,360420.0,Early Berriasian,,145.0,140.2,19932,0.466667,52.616669,140.0
99460,641344,occ,,,69146,Camptonectes (Boreionectes) cinctus,species,360420.0,Late Berriasian,,145.0,140.2,19932,-0.133333,53.316666,140.0
99461,641345,occ,,,69126,Camptonectes (Boreionectes) cinctus,species,360420.0,Late Berriasian,,145.0,140.2,19932,-0.05,53.366669,140.0
99462,641346,occ,,,69142,Camptonectes (Boreionectes) cinctus,species,360420.0,Late Berriasian,,145.0,140.2,19932,-0.283333,53.533333,140.0
99463,641347,occ,,,69139,Camptonectes,genus,16531.0,Early Berriasian,,145.0,140.2,19932,-0.35,53.483334,140.0
99465,641352,occ,,,69135,Entolium orbiculare,species,357747.0,Early Berriasian,,145.0,140.2,19932,0.05,53.133331,140.0
99466,641353,occ,,,69139,Entolium orbiculare,species,357747.0,Early Berriasian,,145.0,140.2,19932,-0.35,53.483334,140.0
99467,641354,occ,,,69142,Entolium orbiculare,species,357747.0,Late Berriasian,,145.0,140.2,19932,-0.283333,53.533333,140.0
99468,641355,occ,,,69126,Entolium orbiculare,species,357747.0,Late Berriasian,,145.0,140.2,19932,-0.05,53.366669,140.0
99469,641357,occ,,,69147,Myophorella (Myophorella),subgenus,300522.0,Early Berriasian,,145.0,140.2,19932,-0.35,53.483334,140.0
99471,641359,occ,,,69135,Myophorella (Myophorella),subgenus,300522.0,Early Berriasian,,145.0,140.2,19932,0.05,53.133331,140.0
99482,641370,occ,,,69141,Myophorella (Myophorella),subgenus,300522.0,Early Berriasian,,145.0,140.2,19932,0.016667,53.150002,140.0
99483,641371,occ,,,69139,Myophorella (Myophorella),subgenus,300522.0,Early Berriasian,,145.0,140.2,19932,-0.35,53.483334,140.0
99484,641372,occ,,,69138,Myophorella (Myophorella),subgenus,300522.0,Berriasian,,145.0,139.8,19932,0.15,53.200001,140.0
99485,641373,occ,,,69138,Liostrea,genus,16775.0,Berriasian,,145.0,139.8,19932,0.15,53.200001,140.0
99486,641374,occ,,,69138,Liostrea,genus,16775.0,Berriasian,,145.0,139.8,19932,0.15,53.200001,140.0
99487,641375,occ,,,69138,Plagiostoma,genus,16927.0,Berriasian,,145.0,139.8,19932,0.15,53.200001,140.0
99488,641376,occ,,,69138,Surites,genus,85020.0,Berriasian,,145.0,139.8,19932,0.15,53.200001,140.0
99489,641377,occ,,,69138,Isognomon,genus,16730.0,Berriasian,,145.0,139.8,19932,0.15,53.200001,140.0
99676,641567,occ,,,69135,Myophorella,genus,17240.0,Early Berriasian,,145.0,140.2,19932,0.05,53.133331,140.0
99678,641569,occ,,,69145,Myophorella,genus,17240.0,Early Berriasian,,145.0,140.2,19932,0.516667,52.783333,140.0
99679,641570,occ,,,69126,Myophorella,genus,17240.0,Late Berriasian,,145.0,140.2,19932,-0.05,53.366669,140.0
99741,641814,occ,,,69198,Hypophylloceras perlobatum,species,131277.0,Late Valanginian,,140.2,136.4,19947,25.450001,45.700001,140.0
99742,641815,occ,,,69198,Ptychophylloceras diphyllum,species,131281.0,Late Valanginian,,140.2,136.4,19947,25.450001,45.700001,140.0
99743,641816,occ,,,69198,Lytoceras richei,species,131285.0,Late Valanginian,,140.2,136.4,19947,25.450001,45.700001,140.0
99744,641817,occ,,,69198,Lytoceras subfimbriatum,species,131288.0,Late Valanginian,,140.2,136.4,19947,25.450001,45.700001,140.0
99745,641818,occ,,,69198,Himantoceras trinodosum,species,131061.0,Late Valanginian,,140.2,136.4,19947,25.450001,45.700001,140.0
99746,641819,occ,,,69198,Crioceratites andersoni,species,131287.0,Late Valanginian,,140.2,136.4,19947,25.450001,45.700001,140.0
99747,641820,occ,,,69198,Euptychoceras teschenense,species,129971.0,Late Valanginian,,140.2,136.4,19947,25.450001,45.700001,140.0
99748,641821,occ,,,69198,Haploceras grasianum,species,131145.0,Late Valanginian,,140.2,136.4,19947,25.450001,45.700001,140.0
99749,641822,occ,,,69198,Neolissoceras desmoceratoides,species,131147.0,Late Valanginian,,140.2,136.4,19947,25.450001,45.700001,140.0
99750,641823,occ,,,69198,Jeanthieuloyites nodosus,species,131209.0,Late Valanginian,,140.2,136.4,19947,25.450001,45.700001,140.0
99751,641824,occ,,,69198,Jeanthieuloyites keyserlingiformis,species,131296.0,Late Valanginian,,140.2,136.4,19947,25.450001,45.700001,140.0
99752,641825,occ,,,69198,Jeanthieuloyites trapezoidalis,species,131297.0,Late Valanginian,,140.2,136.4,19947,25.450001,45.700001,140.0
99753,641826,occ,,,69198,Jeanthieuloyites,genus,86746.0,Late Valanginian,,140.2,136.4,19947,25.450001,45.700001,140.0
99754,641827,occ,,,69198,Oosterella gaudryi,species,298922.0,Late Valanginian,,140.2,136.4,19947,25.450001,45.700001,140.0
99755,641828,occ,,,69198,Paquiericeras (Julianites) mourrei,species,131306.0,Late Valanginian,,140.2,136.4,19947,25.450001,45.700001,140.0
99756,641829,occ,,,69198,Olcostephanus atherstoni,species,143539.0,Late Valanginian,,140.2,136.4,19947,25.450001,45.700001,140.0
99757,641830,occ,,,69198,Subastieria balkanica,species,298594.0,Late Valanginian,,140.2,136.4,19947,25.450001,45.700001,140.0
99758,641831,occ,,,69198,Subastieria inordinata,species,298596.0,Late Valanginian,,140.2,136.4,19947,25.450001,45.700001,140.0
99759,641832,occ,,,69198,Kilianella,genus,15074.0,Late Valanginian,,140.2,136.4,19947,25.450001,45.700001,140.0
99760,641833,occ,,,69198,Neocomites (Teschenites) muretensis,species,132962.0,Late Valanginian,,140.2,136.4,19947,25.450001,45.700001,140.0
99761,641834,occ,,,69198,Neocomites (Teschenites) flucticulus,species,131232.0,Late Valanginian,,140.2,136.4,19947,25.450001,45.700001,140.0
99762,641835,occ,,,69198,Eleniceras transsylvanicum,species,131239.0,Late Valanginian,,140.2,136.4,19947,25.450001,45.700001,140.0
99763,641836,occ,,,69198,Eleniceras tchechitevi,species,298598.0,Late Valanginian,,140.2,136.4,19947,25.450001,45.700001,140.0
99764,641837,occ,,,69198,Eleniceras,genus,94766.0,Late Valanginian,,140.2,136.4,19947,25.450001,45.700001,140.0
99765,641838,occ,,,69198,Sarasinella sakalavense,species,298600.0,Late Valanginian,,140.2,136.4,19947,25.450001,45.700001,140.0
99766,641839,occ,,,69198,Criosarasinella furcillata,species,298602.0,Late Valanginian,,140.2,136.4,19947,25.450001,45.700001,140.0
99767,641840,occ,,,69198,Crioceratites heterocostatus,species,131068.0,Late Valanginian,,140.2,136.4,19947,25.450001,45.700001,140.0
99768,641841,occ,,,69198,Rodighieroites cardulus,species,298605.0,Late Valanginian,,140.2,136.4,19947,25.450001,45.700001,140.0
99769,641842,occ,,,69198,Rodighieroites lamberti,species,298606.0,Late Valanginian,,140.2,136.4,19947,25.450001,45.700001,140.0
99770,641843,occ,,,69198,Sabbaiceras stefanescui,species,298609.0,Late Valanginian,,140.2,136.4,19947,25.450001,45.700001,140.0
99771,641844,occ,,,69198,Karakaschiceras biassalense,species,133030.0,Late Valanginian,,140.2,136.4,19947,25.450001,45.700001,140.0
99772,641845,occ,,F,69198,Lamellaptychus,genus,86697.0,Late Valanginian,,140.2,136.4,19947,25.450001,45.700001,140.0
99773,641846,occ,,,69198,Duvalia,genus,15862.0,Late Valanginian,,140.2,136.4,19947,25.450001,45.700001,140.0
99774,641847,occ,,,69198,Duvalia,genus,15862.0,Late Valanginian,,140.2,136.4,19947,25.450001,45.700001,140.0
99775,641848,occ,,,69198,Duvalia,genus,15862.0,Late Valanginian,,140.2,136.4,19947,25.450001,45.700001,140.0
99776,641849,occ,,,69198,Duvalia,genus,15862.0,Late Valanginian,,140.2,136.4,19947,25.450001,45.700001,140.0
99777,641850,occ,,,69198,Duvalia,genus,15862.0,Late Valanginian,,140.2,136.4,19947,25.450001,45.700001,140.0
99778,641851,occ,,,69198,Duvalia,genus,15862.0,Late Valanginian,,140.2,136.4,19947,25.450001,45.700001,140.0
99779,641852,occ,,,69198,Duvalia,genus,15862.0,Late Valanginian,,140.2,136.4,19947,25.450001,45.700001,140.0
99867,642110,occ,,,69246,Myophorella,genus,17240.0,Early Valanginian,,140.2,136.4,19932,-0.35,53.483334,140.0
99868,642111,occ,,,69132,Subcraspedites sowerbyi,species,364540.0,Early Berriasian,,145.0,140.2,19932,0.1,53.183334,140.0
99869,642112,occ,,,69247,Anopaea,genus,16477.0,Early Berriasian,,145.0,140.2,19932,-0.35,53.483334,140.0
99877,642191,occ,,,69254,Plicatula (Plicatula),subgenus,90286.0,Late Berriasian,,145.0,140.2,19932,0.166667,53.25,140.0
99878,642192,occ,,,69254,Camptonectes (Boreionectes) cinctus,species,360420.0,Late Berriasian,,145.0,140.2,19932,0.166667,53.25,140.0
99879,642193,occ,,,69255,Myophorella,genus,17240.0,Early Valanginian,,140.2,136.4,19932,-0.35,53.433334,140.0
99880,642194,occ,,,69256,Myophorella,genus,17240.0,Early Valanginian,,140.2,136.4,19932,-0.183333,53.316666,140.0
99881,642195,occ,,,69128,Myophorella,genus,17240.0,Early Berriasian,,145.0,140.2,19932,0.466667,52.616669,140.0
99882,642196,occ,,,69140,Myophorella,genus,17240.0,Late Berriasian,,145.0,140.2,19932,0.5,52.799999,140.0
99883,642197,occ,,,69142,Myophorella,genus,17240.0,Late Berriasian,,145.0,140.2,19932,-0.283333,53.533333,140.0
99884,642198,occ,,,69133,Myophorella,genus,17240.0,Late Berriasian,,145.0,140.2,19932,0.066667,53.150002,140.0
99885,642199,occ,,,69257,Turbitrigonia,genus,17288.0,Berriasian,,145.0,139.8,19932,-23.5,70.75,140.0
99886,642200,occ,,,69128,Turbitrigonia,genus,17288.0,Early Berriasian,,145.0,140.2,19932,0.466667,52.616669,140.0
99890,642443,occ,,,69135,Codakia,genus,17488.0,Early Berriasian,,145.0,140.2,19966,0.05,53.133331,140.0
99891,642444,occ,,,69147,Discoloripes,genus,94886.0,Early Berriasian,,145.0,140.2,19966,-0.35,53.483334,140.0
99892,642445,occ,,,69135,Discoloripes,genus,94886.0,Early Berriasian,,145.0,140.2,19966,0.05,53.133331,140.0
99893,642447,occ,,,69257,Discoloripes,genus,94886.0,Berriasian,,145.0,139.8,19966,-23.5,70.75,140.0
100084,643618,occ,,,69470,Discoloripes,genus,94886.0,Early Berriasian,,145.0,140.2,19966,0.45,52.599998,140.0
100085,643619,occ,,,69126,Mesomiltha,genus,17904.0,Late Berriasian,,145.0,140.2,19966,-0.05,53.366669,140.0
100086,643620,occ,,,69137,Mesomiltha,genus,17904.0,Early Berriasian,,145.0,140.2,19966,0.05,53.216667,140.0
100087,643621,occ,,,69135,Mesomiltha,genus,17904.0,Early Berriasian,,145.0,140.2,19966,0.05,53.133331,140.0
100088,643622,occ,,,69132,Mesomiltha,genus,17904.0,Early Berriasian,,145.0,140.2,19966,0.1,53.183334,140.0
100089,643623,occ,,,69139,Lyapinella,genus,95271.0,Early Berriasian,,145.0,140.2,19966,-0.35,53.483334,140.0
100131,643807,occ,,,69135,Lyapinella,genus,95271.0,Early Berriasian,,145.0,140.2,19966,0.05,53.133331,140.0
100132,643808,occ,,,69257,Lyapinella,genus,95271.0,Berriasian,,145.0,139.8,19966,-23.5,70.75,140.0
100133,643809,occ,,,69128,Lyapinella,genus,95271.0,Early Berriasian,,145.0,140.2,19966,0.466667,52.616669,140.0
100134,643810,occ,,,69140,Lyapinella,genus,95271.0,Late Berriasian,,145.0,140.2,19966,0.5,52.799999,140.0
