,occurrence_no,record_type,reid_no,flags,collection_no,accepted_name,accepted_rank,accepted_no,early_interval,late_interval,max_ma,min_ma,reference_no,lng,lat,age
120917,803603,occ,,,87497,Tetragonites subtimotheanus,species,143393.0,Early Albian,,112.03,109.0,29456,-132.048492,53.223,110.0
120918,803604,occ,,,87497,Puzosia,genus,15560.0,Early Albian,,112.03,109.0,29456,-132.048492,53.223,110.0
120919,803605,occ,,,87497,Calliphylloceras nizinanum,species,143388.0,Early Albian,,112.03,109.0,29456,-132.048492,53.223,110.0
120920,803606,occ,,,87497,Parasilesites laperousianus,species,143382.0,Early Albian,,112.03,109.0,29456,-132.048492,53.223,110.0
120921,803607,occ,,,87498,Brewericeras hulenense,species,143406.0,Albian,,113.0,100.5,29456,-132.0,53.25,110.0
120922,803608,occ,,,87498,Tetragonites subtimotheanus,species,143393.0,Albian,,113.0,100.5,29456,-132.0,53.25,110.0
120923,803609,occ,,,87498,Puzosia,genus,15560.0,Albian,,113.0,100.5,29456,-132.0,53.25,110.0
120924,803610,occ,,,87499,Anagaudryceras sacya,species,130489.0,Albian,,113.0,100.5,29456,-132.0,53.25,110.0
120925,803611,occ,,,87499,Brewericeras hulenense,species,143406.0,Albian,,113.0,100.5,29456,-132.0,53.25,110.0
120926,803612,occ,,,87499,Douvilleiceras spiniferum,species,143374.0,Albian,,113.0,100.5,29456,-132.0,53.25,110.0
120927,803613,occ,,,87499,Douvilleiceras,genus,14797.0,Albian,,113.0,100.5,29456,-132.0,53.25,110.0
120928,803614,occ,,,87500,Anagaudryceras sacya,species,130489.0,Albian,,113.0,100.5,29456,-132.0,53.25,110.0
120929,803615,occ,,,87500,Brewericeras hulenense,species,143406.0,Albian,,113.0,100.5,29456,-132.0,53.25,110.0
120930,803616,occ,,,87500,Douvilleiceras spiniferum,species,143374.0,Albian,,113.0,100.5,29456,-132.0,53.25,110.0
120931,803617,occ,,,87500,Euphylloceras californicum,species,143389.0,Albian,,113.0,100.5,29456,-132.0,53.25,110.0
120932,803618,occ,,,87500,Anahoplites yakounensis,species,143379.0,Albian,,113.0,100.5,29456,-132.0,53.25,110.0
120933,803619,occ,,,87501,Anagaudryceras sacya,species,130489.0,Early Albian,,112.03,109.0,29456,-132.037506,53.2215,110.0
120934,803620,occ,,,87501,Anagaudryceras sacya,species,130489.0,Early Albian,,112.03,109.0,29456,-132.037506,53.2215,110.0
120935,803621,occ,,,87501,Brewericeras hulenense,species,143406.0,Early Albian,,112.03,109.0,29456,-132.037506,53.2215,110.0
120936,803622,occ,,,87501,Douvilleiceras spiniferum,species,143374.0,Early Albian,,112.03,109.0,29456,-132.037506,53.2215,110.0
120937,803623,occ,,,87501,Tetragonites subtimotheanus,species,143393.0,Early Albian,,112.03,109.0,29456,-132.037506,53.2215,110.0
120938,803624,occ,,,87501,Desmoceras (Pseudouhligella) alamoense,species,299437.0,Early Albian,,112.03,109.0,29456,-132.037506,53.2215,110.0
120939,803625,occ,,,87501,Calliphylloceras nizinanum,species,143388.0,Early Albian,,112.03,109.0,29456,-132.037506,53.2215,110.0
120940,803626,occ,,,87501,Parasilesites laperousianus,species,143382.0,Early Albian,,112.03,109.0,29456,-132.037506,53.2215,110.0
120941,803627,occ,32485.0,,87501,Douvilleiceras scabrosum,species,344294.0,Early Albian,,112.03,109.0,59622,-132.037506,53.2215,110.0
120942,803628,occ,,,87501,Anahoplites yakounensis,species,143379.0,Early Albian,,112.03,109.0,29456,-132.037506,53.2215,110.0
120943,803629,occ,,,87505,Desmoceras (Pseudouhligella) japonicum,species,143413.0,Albian,,113.0,100.5,29456,-132.0,53.25,110.0
120944,803630,occ,,,87505,Parajaubertella imlayi,species,143403.0,Albian,,113.0,100.5,29456,-132.0,53.25,110.0
120945,803631,occ,,,87505,Eogunnarites alaskaensis,species,143386.0,Albian,,113.0,100.5,29456,-132.0,53.25,110.0
120946,803632,occ,,,87504,Anagaudryceras sacya,species,130489.0,Albian,,113.0,100.5,29456,-132.0,53.25,110.0
120947,803633,occ,,,87504,Puzosia,genus,15560.0,Albian,,113.0,100.5,29456,-132.0,53.25,110.0
120948,803634,occ,,,87506,Anagaudryceras sacya,species,130489.0,Albian,,113.0,100.5,29456,-132.0,53.25,110.0
120949,803635,occ,,,87506,Desmoceras (Pseudouhligella) japonicum,species,143413.0,Albian,,113.0,100.5,29456,-132.0,53.25,110.0
120950,803636,occ,,,87506,Desmoceras (Pseudoughligella) subezoanum,species,143411.0,Albian,,113.0,100.5,29456,-132.0,53.25,110.0
120951,803637,occ,,,87506,Anisoceras,genus,14564.0,Albian,,113.0,100.5,29456,-132.0,53.25,110.0
121199,803991,occ,,,87593,Cleoniceras (Cleoniceras) canadense,species,143499.0,Middle Albian,,109.0,105.3,29484,-88.5,78.5,110.0
121200,803992,occ,,,87593,Cleoniceras (Cleoniceras),subgenus,143497.0,Middle Albian,,109.0,105.3,29484,-88.5,78.5,110.0
121201,803993,occ,,,87593,Cleoniceras,genus,14696.0,Middle Albian,,109.0,105.3,29484,-88.5,78.5,110.0
121202,803994,occ,,,87593,Pseudogastroplites,genus,143501.0,Middle Albian,,109.0,105.3,29484,-88.5,78.5,110.0
121203,803995,occ,,,87593,Pseudopulchellia,genus,143554.0,Middle Albian,,109.0,105.3,29484,-88.5,78.5,110.0
121204,803996,occ,,,87593,Beudanticeras beudanti,species,130810.0,Middle Albian,,109.0,105.3,29484,-88.5,78.5,110.0
121205,803997,occ,,,87593,Grantziceras affine,species,143305.0,Middle Albian,,109.0,105.3,29484,-88.5,78.5,110.0
121206,803998,occ,,,87593,Grantziceras glabrum,species,143303.0,Middle Albian,,109.0,105.3,29484,-88.5,78.5,110.0
121207,803999,occ,,,87593,Grycia,genus,143376.0,Middle Albian,,109.0,105.3,29484,-88.5,78.5,110.0
121208,804000,occ,,,87594,Cleoniceras (Cleoniceras) canadense,species,143499.0,Middle Albian,,109.0,105.3,29484,-97.666664,78.75,110.0
121209,804001,occ,,,87594,Pseudopulchellia,genus,143554.0,Middle Albian,,109.0,105.3,29484,-97.666664,78.75,110.0
121210,804002,occ,,,87594,Cleogastroplites aberrans,species,143503.0,Middle Albian,,109.0,105.3,29484,-97.666664,78.75,110.0
121211,804003,occ,,,87594,Grantziceras glabrum,species,143303.0,Middle Albian,,109.0,105.3,29484,-97.666664,78.75,110.0
121212,804004,occ,,,87594,Cleoniceras,genus,14696.0,Middle Albian,,109.0,105.3,29484,-97.666664,78.75,110.0
121213,804005,occ,,,87594,Cleoniceras (Grycia) densicostata,species,143498.0,Middle Albian,,109.0,105.3,29484,-97.666664,78.75,110.0
121214,804006,occ,,,87596,Cleoniceras (Cleoniceras) canadense,species,143499.0,Middle Albian,,109.0,105.3,29484,-94.008057,78.96389,110.0
121215,804007,occ,,,87596,Grantziceras affine,species,143305.0,Middle Albian,,109.0,105.3,29484,-94.008057,78.96389,110.0
121216,804008,occ,,,87596,Grycia,genus,143376.0,Middle Albian,,109.0,105.3,29484,-94.008057,78.96389,110.0
121217,804009,occ,,,87597,Cleoniceras (Cleoniceras) canadense,species,143499.0,Middle Albian,,109.0,105.3,29484,-78.0,79.833054,110.0
121218,804010,occ,,,87597,Pseudopulchellia flexicostata,species,143558.0,Middle Albian,,109.0,105.3,29484,-78.0,79.833054,110.0
121219,804011,occ,,,87597,Grycia,genus,143376.0,Middle Albian,,109.0,105.3,29484,-78.0,79.833054,110.0
121220,804012,occ,,,87597,Grantziceras affine,species,143305.0,Middle Albian,,109.0,105.3,29484,-78.0,79.833054,110.0
121221,804013,occ,,,87597,Grantziceras glabrum,species,143303.0,Middle Albian,,109.0,105.3,29484,-78.0,79.833054,110.0
121222,804014,occ,,,87597,Cleoniceras,genus,14696.0,Middle Albian,,109.0,105.3,29484,-78.0,79.833054,110.0
121315,804125,occ,,,87623,Pseudopulchellia flexicostata,species,143558.0,Middle Albian,,109.0,105.3,29484,-101.0,78.5,110.0
121316,804126,occ,,,87623,Pseudogastroplites nanus,species,143505.0,Middle Albian,,109.0,105.3,29484,-101.0,78.5,110.0
121317,804127,occ,,,87623,Inoceramus anglicus,species,89683.0,Middle Albian,,109.0,105.3,29484,-101.0,78.5,110.0
121318,804128,occ,,,87624,Pseudopulchellia flexicostata,species,143558.0,Middle Albian,,109.0,105.3,29484,-101.0,78.5,110.0
121319,804129,occ,,,87625,Pseudogastroplites nanus,species,143505.0,Middle Albian,,109.0,105.3,29484,-101.0,78.5,110.0
121320,804130,occ,,,87625,Pseudopulchellia balkwilli,species,143556.0,Middle Albian,,109.0,105.3,29484,-101.0,78.5,110.0
121321,804131,occ,,,87625,Desmoceras,genus,14762.0,Middle Albian,,109.0,105.3,29484,-101.0,78.5,110.0
121322,804132,occ,,,87626,Pseudogastroplites nanus,species,143505.0,Middle Albian,,109.0,105.3,29484,-96.666664,78.699997,110.0
121323,804133,occ,,,87626,Grycia sablei,species,332678.0,Middle Albian,,109.0,105.3,29484,-96.666664,78.699997,110.0
121324,804134,occ,,,87626,Desmoceras,genus,14762.0,Middle Albian,,109.0,105.3,29484,-96.666664,78.699997,110.0
121325,804135,occ,,,87627,Pseudopulchellia,genus,143554.0,Middle Albian,,109.0,105.3,29484,-100.349998,78.833054,110.0
121326,804136,occ,,,87628,Pseudogastroplites arcticus,species,143504.0,Middle Albian,,109.0,105.3,29484,-121.502777,72.750275,110.0
121327,804137,occ,,,87628,Pseudopulchellia,genus,143554.0,Middle Albian,,109.0,105.3,29484,-121.502777,72.750275,110.0
121328,804138,occ,,,87628,Grycia whittingtoni,species,332680.0,Middle Albian,,109.0,105.3,29484,-121.502777,72.750275,110.0
121329,804139,occ,,,87628,Grantziceras affine,species,143305.0,Middle Albian,,109.0,105.3,29484,-121.502777,72.750275,110.0
121330,804140,occ,,,87628,Arcthoplites,genus,14569.0,Middle Albian,,109.0,105.3,29484,-121.502777,72.750275,110.0
121331,804141,occ,,,87628,Inoceramus,genus,16727.0,Middle Albian,,109.0,105.3,29484,-121.502777,72.750275,110.0
121332,804142,occ,,,87629,Pseudogastroplites arcticus,species,143504.0,Middle Albian,,109.0,105.3,29484,-121.502777,72.750275,110.0
121333,804143,occ,,,87629,Pseudopulchellia,genus,143554.0,Middle Albian,,109.0,105.3,29484,-121.502777,72.750275,110.0
121334,804144,occ,,,87629,Grycia whittingtoni,species,332680.0,Middle Albian,,109.0,105.3,29484,-121.502777,72.750275,110.0
121335,804145,occ,,,87629,Grantziceras affine,species,143305.0,Middle Albian,,109.0,105.3,29484,-121.502777,72.750275,110.0
121336,804146,occ,,,87629,Inoceramus anglicus,species,89683.0,Middle Albian,,109.0,105.3,29484,-121.502777,72.750275,110.0
121337,804152,occ,,,87632,Arcthoplites,genus,14569.0,Early Albian,,112.03,109.0,29484,-121.502777,72.750275,110.0
121338,804153,occ,,,87633,Arcthoplites,genus,14569.0,Early Albian,,112.03,109.0,29484,-121.502777,72.750275,110.0
121339,804154,occ,,,87634,Pseudopulchellia,genus,143554.0,Middle Albian,,109.0,105.3,29484,-102.25,78.5,110.0
121340,804155,occ,,,87634,Gastroplites,genus,14917.0,Middle Albian,,109.0,105.3,29484,-102.25,78.5,110.0
121341,804156,occ,,,87636,Anagastroplites tozeri,species,143507.0,Middle Albian,,109.0,105.3,29484,-94.008057,78.96389,110.0
121342,804157,occ,,,87635,Anagastroplites tozeri,species,143507.0,Middle Albian,,109.0,105.3,29484,-94.008057,78.96389,110.0
121343,804158,occ,,,87637,Pseudopulchellia pattoni,species,143555.0,Middle Albian,,109.0,105.3,29484,-94.008057,78.96389,110.0
121344,804160,occ,,,87639,Pseudopulchellia pattoni,species,143555.0,Early Albian,Middle Albian,112.03,105.3,29484,-123.383331,55.083332,110.0
121345,804163,occ,,,87641,Pseudopulchellia pattoni,species,143555.0,Albian,,113.0,100.5,29484,-122.696945,58.805557,110.0
121383,804201,occ,,,87657,Gastroplites,genus,14917.0,Middle Albian,,109.0,105.3,29484,-121.48333,55.233334,110.0
121391,804209,occ,,,87662,Zelandites perezi,species,143404.0,Albian,,113.0,100.5,29494,-131.783051,53.049721,110.0
121392,804210,occ,,,87662,Inoceramus (Actinoceramus) salomoni,species,145741.0,Albian,,113.0,100.5,29494,-131.783051,53.049721,110.0
121393,804211,occ,,,87662,Inoceramus,genus,16727.0,Albian,,113.0,100.5,29494,-131.783051,53.049721,110.0
121394,804215,occ,,,87669,Pictetia,genus,15400.0,Albian,,113.0,100.5,29494,-131.783051,53.049721,110.0
121395,804216,occ,,,87668,Brewericeras hulenense,species,143406.0,Albian,,113.0,100.5,29494,-131.783051,53.049721,110.0
121396,804217,occ,,,87668,Anagaudryceras,genus,14548.0,Albian,,113.0,100.5,29494,-131.783051,53.049721,110.0
121397,804218,occ,,,87667,Brewericeras hulenense,species,143406.0,Albian,,113.0,100.5,29494,-131.783051,53.049721,110.0
121398,804219,occ,,,87666,Parasilesites laperousianus,species,143382.0,Albian,,113.0,100.5,29494,-131.783051,53.049721,110.0
121399,804220,occ,,,87666,Cleoniceras,genus,14696.0,Albian,,113.0,100.5,29494,-131.783051,53.049721,110.0
121400,804221,occ,,,87666,Brewericeras hulenense,species,143406.0,Albian,,113.0,100.5,29494,-131.783051,53.049721,110.0
121401,804222,occ,,,87666,Anagaudryceras sacya,species,130489.0,Albian,,113.0,100.5,29494,-131.783051,53.049721,110.0
121402,804223,occ,,,87665,Inoceramus,genus,16727.0,Albian,,113.0,100.5,29494,-131.783051,53.049721,110.0
121403,804224,occ,,,87665,Anagaudryceras sacya,species,130489.0,Albian,,113.0,100.5,29494,-131.783051,53.049721,110.0
121404,804225,occ,,,87665,Brewericeras hulenense,species,143406.0,Albian,,113.0,100.5,29494,-131.783051,53.049721,110.0
121405,804226,occ,,,87664,Beudanticeras,genus,14620.0,Albian,,113.0,100.5,29494,-131.783051,53.049721,110.0
121406,804227,occ,,,87664,Anagaudryceras sacya,species,130489.0,Albian,,113.0,100.5,29494,-131.783051,53.049721,110.0
121407,804228,occ,,,87664,Pseudohelicoceras,genus,130850.0,Albian,,113.0,100.5,29494,-131.783051,53.049721,110.0
121408,804229,occ,,,87664,Inoceramus,genus,16727.0,Albian,,113.0,100.5,29494,-131.783051,53.049721,110.0
121409,804230,occ,,,87663,Anagaudryceras sacya,species,130489.0,Albian,,113.0,100.5,29494,-131.783051,53.049721,110.0
121410,804231,occ,,,87663,Inoceramus,genus,16727.0,Albian,,113.0,100.5,29494,-131.783051,53.049721,110.0
121411,804232,occ,,,87663,Beudanticeras,genus,14620.0,Albian,,113.0,100.5,29494,-131.783051,53.049721,110.0
121473,804294,occ,,,87699,Inoceramus,genus,16727.0,Albian,,113.0,100.5,29494,-131.999725,53.233055,110.0
121474,804295,occ,,,87697,Ammonoceratites crenocostatus,species,143391.0,Albian,,113.0,100.5,29494,-131.999725,53.233055,110.0
121475,804296,occ,,,87697,Anagaudryceras sacya,species,130489.0,Albian,,113.0,100.5,29494,-131.999725,53.233055,110.0
121476,804297,occ,,,87697,Marshallites cumshewaensis,species,129934.0,Albian,,113.0,100.5,29494,-131.999725,53.233055,110.0
121477,804298,occ,,,87698,Inoceramus (Inoceramus) pictus,species,267365.0,Albian,,113.0,100.5,29494,-131.999725,53.233055,110.0
121478,804299,occ,,,87700,Inoceramus (Inoceramus) pictus,species,267365.0,Albian,,113.0,100.5,29494,-131.999725,53.233055,110.0
121479,804300,occ,,,87700,Tetragonites,genus,15716.0,Albian,,113.0,100.5,29494,-131.999725,53.233055,110.0
121480,804301,occ,,,87700,Phylloceras (Hypophylloceras),subgenus,86848.0,Albian,,113.0,100.5,29494,-131.999725,53.233055,110.0
121481,804302,occ,,,87701,Graysonites,genus,14944.0,Albian,,113.0,100.5,29494,-131.999725,53.233055,110.0
121483,804304,occ,,,87703,Stomohamites,genus,15669.0,Albian,,113.0,100.5,29494,-131.999725,53.233055,110.0
121484,804305,occ,,,87703,Inoceramus,genus,16727.0,Albian,,113.0,100.5,29494,-131.999725,53.233055,110.0
121485,804306,occ,,,87704,Inoceramus,genus,16727.0,Albian,,113.0,100.5,29494,-131.999725,53.233055,110.0
121493,804318,occ,,,87673,Marshallites columbianus,species,143385.0,Albian,,113.0,100.5,29494,-131.783051,53.049721,110.0
121494,804325,occ,,,87674,Tetragonites timotheanus rectangularis,subspecies,144300.0,Albian,,113.0,100.5,29494,-131.783051,53.049721,110.0
121495,804326,occ,,,87674,Inoceramus,genus,16727.0,Albian,,113.0,100.5,29494,-131.783051,53.049721,110.0
121496,804327,occ,,,87675,Anagaudryceras sacya,species,130489.0,Albian,,113.0,100.5,29494,-131.783051,53.049721,110.0
121497,804328,occ,,,87676,Tetragonites timotheanus rectangularis,subspecies,144300.0,Albian,,113.0,100.5,29494,-131.783051,53.049721,110.0
121498,804329,occ,,,87676,Anagaudryceras sacya,species,130489.0,Albian,,113.0,100.5,29494,-131.783051,53.049721,110.0
121499,804330,occ,,,87676,Inoceramus,genus,16727.0,Albian,,113.0,100.5,29494,-131.783051,53.049721,110.0
121500,804331,occ,,,87678,Desmoceras (Pseudouhligella) alamoense,species,299437.0,Albian,,113.0,100.5,29494,-131.783051,53.049721,110.0
121501,804332,occ,,,87678,Lytoceras,genus,15143.0,Albian,,113.0,100.5,29494,-131.783051,53.049721,110.0
121502,804333,occ,,,87679,Anagaudryceras sacya,species,130489.0,Albian,,113.0,100.5,29494,-131.783051,53.049721,110.0
121503,804334,occ,,,87680,Anagaudryceras sacya,species,130489.0,Albian,,113.0,100.5,29494,-131.783051,53.049721,110.0
121504,804335,occ,,,87680,Inoceramus,genus,16727.0,Albian,,113.0,100.5,29494,-131.783051,53.049721,110.0
121505,804336,occ,,,87681,Anagaudryceras sacya,species,130489.0,Albian,,113.0,100.5,29494,-131.783051,53.049721,110.0
121506,804337,occ,,,87681,Inoceramus,genus,16727.0,Albian,,113.0,100.5,29494,-131.783051,53.049721,110.0
121507,804338,occ,,,87681,Desmoceras (Pseudouhligella) alamoense,species,299437.0,Albian,,113.0,100.5,29494,-131.783051,53.049721,110.0
121508,804339,occ,,,87682,Tetragonites timotheanus rectangularis,subspecies,144300.0,Albian,,113.0,100.5,29494,-131.783051,53.049721,110.0
121509,804340,occ,,,87683,Anagaudryceras sacya,species,130489.0,Albian,,113.0,100.5,29494,-131.783051,53.049721,110.0
121510,804342,occ,,,87684,Desmoceras (Pseudouhligella),subgenus,130256.0,Albian,,113.0,100.5,29494,-131.783051,53.049721,110.0
121511,804343,occ,,,87685,Tetragonites timotheanus rectangularis,subspecies,144300.0,Albian,,113.0,100.5,29494,-131.783051,53.049721,110.0
121512,804344,occ,,,87685,Anagaudryceras,genus,14548.0,Albian,,113.0,100.5,29494,-131.783051,53.049721,110.0
121513,804345,occ,,,87686,Inoceramus,genus,16727.0,Albian,,113.0,100.5,29494,-131.783051,53.049721,110.0
121514,804346,occ,,,87687,Inoceramus,genus,16727.0,Albian,,113.0,100.5,29494,-131.783051,53.049721,110.0
121515,804347,occ,,,87687,Desmoceras (Pseudouhligella) alamoense,species,299437.0,Albian,,113.0,100.5,29494,-131.783051,53.049721,110.0
121516,804348,occ,,,87687,Puzosia hoffmanni,species,402225.0,Albian,,113.0,100.5,29494,-131.783051,53.049721,110.0
121517,804349,occ,,,87687,Zelandites inflatus,species,143405.0,Albian,,113.0,100.5,29494,-131.783051,53.049721,110.0
121518,804350,occ,,,87688,Anagaudryceras,genus,14548.0,Albian,,113.0,100.5,29494,-131.783051,53.049721,110.0
121519,804351,occ,,,87689,Inoceramus,genus,16727.0,Albian,,113.0,100.5,29494,-131.783051,53.049721,110.0
121980,805099,occ,,,87856,Turrilites,genus,15770.0,Middle Albian,,109.0,105.3,29529,-37.5,-10.5,110.0
121981,805100,occ,,,87856,Turrilites,genus,15770.0,Middle Albian,,109.0,105.3,29529,-37.5,-10.5,110.0
121986,805105,occ,,,87859,Puzosia bistricta,species,143890.0,Middle Albian,,109.0,105.3,29529,-37.5,-10.5,110.0
121987,805106,occ,,,87860,Puzosia bistricta,species,143890.0,Middle Albian,,109.0,105.3,29529,-37.5,-10.5,110.0
121988,805107,occ,,,87861,Puzosia bistricta,species,143890.0,Middle Albian,,109.0,105.3,29529,-37.5,-10.5,110.0
121989,805108,occ,,,87862,Puzosia bistricta,species,143890.0,Middle Albian,,109.0,105.3,29529,-37.5,-10.5,110.0
121990,805109,occ,,,87863,Puzosia bistricta,species,143890.0,Middle Albian,,109.0,105.3,29529,-37.5,-10.5,110.0
121991,805110,occ,,,87864,Puzosia bistricta,species,143890.0,Middle Albian,,109.0,105.3,29529,-37.5,-10.5,110.0
121995,805114,occ,,,87860,Pervinquieria tectoria,species,143896.0,Middle Albian,,109.0,105.3,29529,-37.5,-10.5,110.0
121996,805115,occ,,,87864,Pervinquieria marrecasia,species,143901.0,Middle Albian,,109.0,105.3,29529,-37.5,-10.5,110.0
121997,805116,occ,,,87860,Pervinquieria aroeiria,species,143900.0,Middle Albian,,109.0,105.3,29529,-37.5,-10.5,110.0
121998,805127,occ,,,87861,Douvilleiceras offarcinatum,species,143905.0,Middle Albian,,109.0,105.3,29529,-37.5,-10.5,110.0
121999,805128,occ,,,87856,Euhoplites reesidei,species,143903.0,Middle Albian,,109.0,105.3,29529,-37.5,-10.5,110.0
122000,805129,occ,,,87856,Anahoplites williamsi,species,143904.0,Middle Albian,,109.0,105.3,29529,-37.5,-10.5,110.0
122003,805132,occ,,,87866,Douvilleiceras offarcinatum,species,143905.0,Middle Albian,,109.0,105.3,29529,-37.5,-10.5,110.0
122004,805133,occ,,,87866,Ammonitida,order,84931.0,Middle Albian,,109.0,105.3,29529,-37.5,-10.5,110.0
122006,805135,occ,,,87867,Brancoceras euzebioi,species,143912.0,Middle Albian,,109.0,105.3,29529,-37.5,-10.5,110.0
122008,805137,occ,,,87860,Mirapelia buarquianum,species,143914.0,Middle Albian,,109.0,105.3,29529,-37.5,-10.5,110.0
122009,805138,occ,,,87868,Mirapelia buarquianum,species,143914.0,Middle Albian,,109.0,105.3,29529,-37.5,-10.5,110.0
122010,805139,occ,,,87860,Oxytropidoceras aroeirium,species,143913.0,Middle Albian,,109.0,105.3,29529,-37.5,-10.5,110.0
122011,805140,occ,,,87869,Oxytropidoceras howei,species,143916.0,Middle Albian,,109.0,105.3,29529,-37.5,-10.5,110.0
122036,805341,occ,,,87866,Trigonia coqueiroensis,species,143962.0,Middle Albian,,109.0,105.3,29529,-37.5,-10.5,110.0
122037,805342,occ,,,87861,Trigonia coqueiroensis,species,143962.0,Middle Albian,,109.0,105.3,29529,-37.5,-10.5,110.0
122038,805343,occ,,,87860,Trigonia coqueiroensis,species,143962.0,Middle Albian,,109.0,105.3,29529,-37.5,-10.5,110.0
122041,805346,occ,,,87861,Crassatellites maroimensis,species,143964.0,Middle Albian,,109.0,105.3,29529,-37.5,-10.5,110.0
122042,805347,occ,,,87863,Crassatellites maroimensis,species,143964.0,Middle Albian,,109.0,105.3,29529,-37.5,-10.5,110.0
122043,805348,occ,,,87863,Trigonia coqueiroensis,species,143962.0,Middle Albian,,109.0,105.3,29529,-37.5,-10.5,110.0
122044,805349,occ,,,87866,Isocardia branneri,species,143966.0,Middle Albian,,109.0,105.3,29529,-37.5,-10.5,110.0
122045,805350,occ,,,87861,Isocardia branneri,species,143966.0,Middle Albian,,109.0,105.3,29529,-37.5,-10.5,110.0
122046,805351,occ,,,87867,Isocardia branneri,species,143966.0,Middle Albian,,109.0,105.3,29529,-37.5,-10.5,110.0
122047,805352,occ,,,87869,Isocardia coutinhoana,species,143967.0,Middle Albian,,109.0,105.3,29529,-37.5,-10.5,110.0
122048,805353,occ,,,87861,Isocardia coutinhoana,species,143967.0,Middle Albian,,109.0,105.3,29529,-37.5,-10.5,110.0
122049,805354,occ,,,87869,Isocardia praecisa,species,143968.0,Middle Albian,,109.0,105.3,29529,-37.5,-10.5,110.0
122050,805355,occ,,,87861,Isocardia praecisa,species,143968.0,Middle Albian,,109.0,105.3,29529,-37.5,-10.5,110.0
122051,805356,occ,,,87867,Cardium (Trachycardium) riachuelense,species,143970.0,Middle Albian,,109.0,105.3,29529,-37.5,-10.5,110.0
122052,805357,occ,,,87861,Cardium (Nemocardium) brasiliense,species,143969.0,Middle Albian,,109.0,105.3,29529,-37.5,-10.5,110.0
122053,805358,occ,,,87866,Cardium (Nemocardium) brasiliense,species,143969.0,Middle Albian,,109.0,105.3,29529,-37.5,-10.5,110.0
122054,805359,occ,,,87861,Trapezium insepultum,species,143971.0,Middle Albian,,109.0,105.3,29529,-37.5,-10.5,110.0
122055,805360,occ,,,87861,Veneridae,family,62779.0,Middle Albian,,109.0,105.3,29529,-37.5,-10.5,110.0
122056,805361,occ,,,87861,Veneridae,family,62779.0,Middle Albian,,109.0,105.3,29529,-37.5,-10.5,110.0
122057,805362,occ,,,87866,Veneridae,family,62779.0,Middle Albian,,109.0,105.3,29529,-37.5,-10.5,110.0
122058,805363,occ,,,87863,Veneridae,family,62779.0,Middle Albian,,109.0,105.3,29529,-37.5,-10.5,110.0
122059,805364,occ,,,87860,Veneridae,family,62779.0,Middle Albian,,109.0,105.3,29529,-37.5,-10.5,110.0
122060,805365,occ,,,87861,Liopistha ligeriensis,species,419498.0,Middle Albian,,109.0,105.3,29529,-37.5,-10.5,110.0
122061,805366,occ,,,87866,Homomya refugium,species,143975.0,Middle Albian,,109.0,105.3,29529,-37.5,-10.5,110.0
122062,805367,occ,,,87866,Homomya bisinuosa,species,143976.0,Middle Albian,,109.0,105.3,29529,-37.5,-10.5,110.0
122063,805368,occ,,,87866,Panopea brasiliensis,species,143980.0,Middle Albian,,109.0,105.3,29529,-37.5,-10.5,110.0
122064,805369,occ,,,87861,Panopea brasiliensis,species,143980.0,Middle Albian,,109.0,105.3,29529,-37.5,-10.5,110.0
122098,805433,occ,,,87866,Panopea rathbuni,species,144087.0,Middle Albian,,109.0,105.3,29529,-37.5,-10.5,110.0
122099,805434,occ,,,87861,Panopea rathbuni,species,144087.0,Middle Albian,,109.0,105.3,29529,-37.5,-10.5,110.0
122100,805435,occ,,,87862,Liopistha sergipensis,species,144094.0,Middle Albian,,109.0,105.3,29529,-37.5,-10.5,110.0
122102,805437,occ,,,87861,Pteria infelix,species,144098.0,Middle Albian,,109.0,105.3,29529,-37.5,-10.5,110.0
122103,805439,occ,,,87861,Gervilleia dissita,species,144101.0,Middle Albian,,109.0,105.3,29529,-37.5,-10.5,110.0
122104,805440,occ,,,87859,Inoceramus (Actinoceramus) concentricus,species,144103.0,Middle Albian,,109.0,105.3,29529,-37.5,-10.5,110.0
122107,805443,occ,,,87861,Lima (Mantellum) sergipica,species,144106.0,Middle Albian,,109.0,105.3,29529,-37.5,-10.5,110.0
122108,805444,occ,,,87860,Lima (Mantellum) sergipica,species,144106.0,Middle Albian,,109.0,105.3,29529,-37.5,-10.5,110.0
122109,805445,occ,,,87863,Lima (Mantellum) sergipica,species,144106.0,Middle Albian,,109.0,105.3,29529,-37.5,-10.5,110.0
122110,805446,occ,,,87868,Lima (Mantellum) sergipica,species,144106.0,Middle Albian,,109.0,105.3,29529,-37.5,-10.5,110.0
122112,805448,occ,,,87860,Lima (Limatula) turgidula,species,144108.0,Middle Albian,,109.0,105.3,29529,-37.5,-10.5,110.0
122114,805450,occ,,,87861,Acesta,genus,16439.0,Middle Albian,,109.0,105.3,29529,-37.5,-10.5,110.0
122116,805452,occ,,,87860,Pecten (Camptonectes) placitus,species,144118.0,Middle Albian,,109.0,105.3,29529,-37.5,-10.5,110.0
122117,805453,occ,,,87860,Neithea regularis,species,353342.0,Middle Albian,,109.0,105.3,29529,-37.5,-10.5,110.0
122118,805454,occ,,,87861,Neithea regularis,species,353342.0,Middle Albian,,109.0,105.3,29529,-37.5,-10.5,110.0
