,occurrence_no,record_type,reid_no,flags,collection_no,accepted_name,accepted_rank,accepted_no,early_interval,late_interval,max_ma,min_ma,reference_no,lng,lat,age
155847,1129862,occ,,,143176,Bivalvia,class,16005.0,Middle Turonian,,93.5,89.3,46368,-37.171391,-10.845278,90.0
155848,1129863,occ,,,143176,Pholadomya adversa,species,417623.0,Middle Turonian,,93.5,89.3,46368,-37.171391,-10.845278,90.0
155849,1129864,occ,,,143175,Pycnodonte (Phygraea) vesicularis vesiculosa,subspecies,304382.0,Middle Turonian,,93.5,89.3,46368,-37.171391,-10.845278,90.0
155850,1129865,occ,,,143174,Pycnodonte (Phygraea) vesicularis vesiculosa,subspecies,304382.0,Middle Turonian,,93.5,89.3,46368,-37.171391,-10.845278,90.0
155851,1129866,occ,,,143173,Pycnodonte (Phygraea) vesicularis vesiculosa,subspecies,304382.0,Middle Turonian,,93.5,89.3,46368,-37.171391,-10.845278,90.0
155852,1129873,occ,,,143172,Mytiloides,genus,16835.0,Middle Turonian,,93.5,89.3,46368,-37.171391,-10.845278,90.0
155853,1129874,occ,,,143171,Coilopoceras,genus,14707.0,Middle Turonian,,93.5,89.3,46368,-37.171391,-10.845278,90.0
155854,1129875,occ,,,143171,Didymotis,genus,16608.0,Middle Turonian,,93.5,89.3,46368,-37.171391,-10.845278,90.0
155855,1129876,occ,,,143171,Mytiloides,genus,16835.0,Middle Turonian,,93.5,89.3,46368,-37.171391,-10.845278,90.0
155856,1129877,occ,,,143170,Mytiloides,genus,16835.0,Middle Turonian,,93.5,89.3,46368,-37.171391,-10.845278,90.0
155857,1129878,occ,,,143169,Mecaster batnensis,species,150819.0,Middle Turonian,,93.5,89.3,46368,-37.171391,-10.845278,90.0
155858,1129879,occ,,,143169,Mytiloides,genus,16835.0,Middle Turonian,,93.5,89.3,46368,-37.171391,-10.845278,90.0
155859,1129880,occ,,,143169,Mytiloides,genus,16835.0,Middle Turonian,,93.5,89.3,46368,-37.171391,-10.845278,90.0
155860,1129881,occ,,,143169,Mytiloides,genus,16835.0,Middle Turonian,,93.5,89.3,46368,-37.171391,-10.845278,90.0
155861,1129882,occ,,,143169,Mytiloides,genus,16835.0,Middle Turonian,,93.5,89.3,46368,-37.171391,-10.845278,90.0
155862,1129883,occ,,,143169,Mytiloides,genus,16835.0,Middle Turonian,,93.5,89.3,46368,-37.171391,-10.845278,90.0
155863,1129884,occ,,,143168,Didymotis,genus,16608.0,Middle Turonian,,93.5,89.3,46368,-37.171391,-10.845278,90.0
155864,1129885,occ,,,143167,Mecaster batnensis,species,150819.0,Middle Turonian,,93.5,89.3,46368,-37.171391,-10.845278,90.0
155865,1129886,occ,,,143166,Puebloites,genus,15557.0,Middle Turonian,,93.5,89.3,46368,-37.171391,-10.845278,90.0
155866,1129887,occ,,,143165,Mytiloides,genus,16835.0,Middle Turonian,,93.5,89.3,46368,-37.171391,-10.845278,90.0
155867,1129888,occ,,,143165,Coilopoceras,genus,14707.0,Middle Turonian,,93.5,89.3,46368,-37.171391,-10.845278,90.0
155868,1129889,occ,,,143164,Mytiloides,genus,16835.0,Middle Turonian,,93.5,89.3,46368,-37.171391,-10.845278,90.0
155869,1129890,occ,,,143164,Romaniceras (Romaniceras) kallesi,species,146136.0,Middle Turonian,,93.5,89.3,46368,-37.171391,-10.845278,90.0
155870,1129891,occ,,,143163,Didymotis,genus,16608.0,Middle Turonian,,93.5,89.3,46368,-37.171391,-10.845278,90.0
155871,1129892,occ,,,143163,Pachydesmoceras denisonianum,species,298856.0,Middle Turonian,,93.5,89.3,46368,-37.171391,-10.845278,90.0
155872,1129897,occ,,,143162,Mytiloides,genus,16835.0,Middle Turonian,,93.5,89.3,46368,-37.171391,-10.845278,90.0
155873,1129898,occ,,,143161,Mytiloides,genus,16835.0,Middle Turonian,,93.5,89.3,46368,-37.171391,-10.845278,90.0
155874,1129899,occ,,,143160,Mytiloides,genus,16835.0,Middle Turonian,,93.5,89.3,46368,-37.171391,-10.845278,90.0
155875,1129900,occ,,,143160,Mytiloides,genus,16835.0,Middle Turonian,,93.5,89.3,46368,-37.171391,-10.845278,90.0
155876,1129901,occ,,,143159,Mytiloides,genus,16835.0,Middle Turonian,,93.5,89.3,46368,-37.171391,-10.845278,90.0
155877,1129902,occ,,,143159,Didymotis,genus,16608.0,Middle Turonian,,93.5,89.3,46368,-37.171391,-10.845278,90.0
155878,1129903,occ,,,143159,Coilopoceras,genus,14707.0,Middle Turonian,,93.5,89.3,46368,-37.171391,-10.845278,90.0
155888,1130520,occ,,,143523,Mytiloides,genus,16835.0,Late Turonian,,93.5,89.3,46368,-37.149723,-10.855556,90.0
155889,1130521,occ,,,143526,Osteichthyes,unranked clade,34881.0,Late Turonian,,93.5,89.3,46368,-37.149723,-10.855556,90.0
155890,1130522,occ,,,143527,Phylloceras (Hypophylloceras),subgenus,86848.0,Late Turonian,,93.5,89.3,46368,-37.149723,-10.855556,90.0
155891,1130523,occ,,,143528,Mytiloides,genus,16835.0,Late Turonian,,93.5,89.3,46368,-37.149723,-10.855556,90.0
155892,1130524,occ,,,143528,Mytiloides striatoconcentricus,species,328542.0,Late Turonian,,93.5,89.3,46368,-37.149723,-10.855556,90.0
155893,1130525,occ,,,143529,Mecaster fourneli,species,150821.0,Late Turonian,,93.5,89.3,46368,-37.149723,-10.855556,90.0
155894,1130526,occ,,,143530,Mecaster fourneli,species,150821.0,Late Turonian,,93.5,89.3,46368,-37.149723,-10.855556,90.0
155895,1130527,occ,,,143532,Protocallianassa,genus,22668.0,Late Turonian,,93.5,89.3,46368,-37.149723,-10.855556,90.0
155896,1130528,occ,,,143533,Mecaster fourneli,species,150821.0,Late Turonian,,93.5,89.3,46368,-37.149723,-10.855556,90.0
155897,1130530,occ,,,143534,Mytiloides,genus,16835.0,Late Turonian,,93.5,89.3,46368,-37.149723,-10.855556,90.0
155898,1130531,occ,,,143534,Subprionocyclus,genus,15694.0,Late Turonian,,93.5,89.3,46368,-37.149723,-10.855556,90.0
155899,1130532,occ,,,143534,Akera,genus,12271.0,Late Turonian,,93.5,89.3,46368,-37.149723,-10.855556,90.0
155900,1130533,occ,,,143534,Ampullina (Pseudamaura),subgenus,10342.0,Late Turonian,,93.5,89.3,46368,-37.149723,-10.855556,90.0
155901,1130534,occ,,,143534,Fusus,genus,11143.0,Late Turonian,,93.5,89.3,46368,-37.149723,-10.855556,90.0
155902,1130535,occ,,,143534,Squalicorax falcatus,species,125016.0,Late Turonian,,93.5,89.3,46368,-37.149723,-10.855556,90.0
155903,1130537,occ,,,143535,Mytiloides striatoconcentricus,species,328542.0,Late Turonian,,93.5,89.3,46368,-37.149723,-10.855556,90.0
155904,1130538,occ,,,143535,Mecaster fourneli,species,150821.0,Late Turonian,,93.5,89.3,46368,-37.149723,-10.855556,90.0
155905,1130540,occ,,,143536,Mecaster fourneli,species,150821.0,Late Turonian,,93.5,89.3,46368,-37.149723,-10.855556,90.0
155906,1130541,occ,,,143537,Mecaster fourneli,species,150821.0,Late Turonian,,93.5,89.3,46368,-37.149723,-10.855556,90.0
155907,1130542,occ,,,143538,Mecaster fourneli,species,150821.0,Late Turonian,,93.5,89.3,46368,-37.149723,-10.855556,90.0
155908,1130543,occ,,,143539,Mecaster fourneli,species,150821.0,Late Turonian,,93.5,89.3,46368,-37.149723,-10.855556,90.0
155909,1130544,occ,,,143540,Mytiloides,genus,16835.0,Late Turonian,,93.5,89.3,46368,-37.149723,-10.855556,90.0
155910,1130545,occ,,,143541,Mecaster fourneli,species,150821.0,Late Turonian,,93.5,89.3,46368,-37.149723,-10.855556,90.0
155911,1130546,occ,,,143542,Mytiloides,genus,16835.0,Late Turonian,,93.5,89.3,46368,-37.149723,-10.855556,90.0
155912,1130547,occ,,,143543,Mecaster fourneli,species,150821.0,Late Turonian,,93.5,89.3,46368,-37.149723,-10.855556,90.0
155913,1130548,occ,,,143543,Protocallianassa,genus,22668.0,Late Turonian,,93.5,89.3,46368,-37.149723,-10.855556,90.0
155914,1130549,occ,,,143544,Mytiloides,genus,16835.0,Late Turonian,,93.5,89.3,46368,-37.149723,-10.855556,90.0
155915,1130550,occ,,,143545,Mecaster fourneli,species,150821.0,Late Turonian,,93.5,89.3,46368,-37.149723,-10.855556,90.0
155916,1130551,occ,,,143546,Mytiloides,genus,16835.0,Late Turonian,,93.5,89.3,46368,-37.149723,-10.855556,90.0
155917,1130552,occ,,,143547,Mecaster fourneli,species,150821.0,Late Turonian,,93.5,89.3,46368,-37.149723,-10.855556,90.0
155918,1130553,occ,,,143548,Mecaster fourneli,species,150821.0,Late Turonian,,93.5,89.3,46368,-37.149723,-10.855556,90.0
155919,1130554,occ,,,143548,Mytiloides,genus,16835.0,Late Turonian,,93.5,89.3,46368,-37.149723,-10.855556,90.0
155920,1130555,occ,,,143549,Mecaster fourneli,species,150821.0,Late Turonian,,93.5,89.3,46368,-37.149723,-10.855556,90.0
155921,1130556,occ,,,143550,Mytiloides,genus,16835.0,Late Turonian,,93.5,89.3,46368,-37.149723,-10.855556,90.0
155922,1130557,occ,,,143551,Mecaster fourneli,species,150821.0,Late Turonian,,93.5,89.3,46368,-37.149723,-10.855556,90.0
155923,1130558,occ,,,143553,Mecaster fourneli,species,150821.0,Late Turonian,,93.5,89.3,46368,-37.149723,-10.855556,90.0
155924,1130559,occ,,,143554,Phylloceras (Hypophylloceras),subgenus,86848.0,Late Turonian,,93.5,89.3,46368,-37.149723,-10.855556,90.0
155925,1130560,occ,,,143555,Mecaster fourneli,species,150821.0,Late Turonian,,93.5,89.3,46368,-37.149723,-10.855556,90.0
155926,1130561,occ,,,143556,Mytiloides striatoconcentricus,species,328542.0,Late Turonian,,93.5,89.3,46368,-37.149723,-10.855556,90.0
155927,1130562,occ,,,143556,Subprionocyclus,genus,15694.0,Late Turonian,,93.5,89.3,46368,-37.149723,-10.855556,90.0
155928,1130563,occ,,,143556,Reesidites,genus,15569.0,Late Turonian,,93.5,89.3,46368,-37.149723,-10.855556,90.0
155929,1130564,occ,,,143556,Coilopoceras,genus,14707.0,Late Turonian,,93.5,89.3,46368,-37.149723,-10.855556,90.0
155930,1130565,occ,,,143557,Mecaster fourneli,species,150821.0,Late Turonian,,93.5,89.3,46368,-37.149723,-10.855556,90.0
155931,1130566,occ,,,143558,Mytiloides striatoconcentricus,species,328542.0,Late Turonian,,93.5,89.3,46368,-37.149723,-10.855556,90.0
155932,1130567,occ,,,143559,Mecaster fourneli,species,150821.0,Late Turonian,,93.5,89.3,46368,-37.149723,-10.855556,90.0
155933,1130568,occ,,,143560,Mytiloides,genus,16835.0,Late Turonian,,93.5,89.3,46368,-37.149723,-10.855556,90.0
155934,1130569,occ,,,143561,Mytiloides striatoconcentricus,species,328542.0,Late Turonian,,93.5,89.3,46368,-37.149723,-10.855556,90.0
155935,1130570,occ,,,143561,Protocallianassa,genus,22668.0,Late Turonian,,93.5,89.3,46368,-37.149723,-10.855556,90.0
155936,1130571,occ,,,143562,Mytiloides,genus,16835.0,Late Turonian,,93.5,89.3,46368,-37.149723,-10.855556,90.0
155937,1130572,occ,,,143563,Mecaster fourneli,species,150821.0,Late Turonian,,93.5,89.3,46368,-37.149723,-10.855556,90.0
155938,1130573,occ,,,143564,Mytiloides striatoconcentricus,species,328542.0,Late Turonian,,93.5,89.3,46368,-37.149723,-10.855556,90.0
155939,1130574,occ,,,143565,Mytiloides,genus,16835.0,Late Turonian,,93.5,89.3,46368,-37.149723,-10.855556,90.0
155940,1130575,occ,,,143565,Cryptorhytis,genus,10998.0,Late Turonian,,93.5,89.3,46368,-37.149723,-10.855556,90.0
155941,1130576,occ,,,143565,Aporrhais,genus,9489.0,Late Turonian,,93.5,89.3,46368,-37.149723,-10.855556,90.0
155942,1130577,occ,,,143566,Mytiloides striatoconcentricus,species,328542.0,Late Turonian,,93.5,89.3,46368,-37.149723,-10.855556,90.0
155943,1130578,occ,,,143566,Mytiloides,genus,16835.0,Late Turonian,,93.5,89.3,46368,-37.149723,-10.855556,90.0
155944,1130579,occ,,,143566,Mecaster fourneli,species,150821.0,Late Turonian,,93.5,89.3,46368,-37.149723,-10.855556,90.0
155945,1130580,occ,,,143566,Desmophyllites,genus,14763.0,Late Turonian,,93.5,89.3,46368,-37.149723,-10.855556,90.0
155946,1130581,occ,,,143567,Mytiloides striatoconcentricus,species,328542.0,Late Turonian,,93.5,89.3,46368,-37.149723,-10.855556,90.0
155947,1130582,occ,,,143567,Mytiloides,genus,16835.0,Late Turonian,,93.5,89.3,46368,-37.149723,-10.855556,90.0
155948,1130583,occ,,,143567,Protocallianassa,genus,22668.0,Late Turonian,,93.5,89.3,46368,-37.149723,-10.855556,90.0
155949,1130584,occ,,,143567,Cryptorhytis,genus,10998.0,Late Turonian,,93.5,89.3,46368,-37.149723,-10.855556,90.0
155950,1130585,occ,,,143567,Aporrhais,genus,9489.0,Late Turonian,,93.5,89.3,46368,-37.149723,-10.855556,90.0
155951,1130586,occ,,,143567,Pycnodonte (Phygraea) vesicularis vesiculosa,subspecies,304382.0,Late Turonian,,93.5,89.3,46368,-37.149723,-10.855556,90.0
155952,1130587,occ,,,143570,Mytiloides,genus,16835.0,Late Turonian,,93.5,89.3,46368,-37.149723,-10.855556,90.0
155953,1130588,occ,,,143571,Mytiloides,genus,16835.0,Late Turonian,,93.5,89.3,46368,-37.149723,-10.855556,90.0
155954,1130589,occ,,,143571,Protocallianassa,genus,22668.0,Late Turonian,,93.5,89.3,46368,-37.149723,-10.855556,90.0
155955,1130590,occ,,,143572,Mytiloides striatoconcentricus,species,328542.0,Late Turonian,,93.5,89.3,46368,-37.149723,-10.855556,90.0
155956,1130591,occ,,,143572,Mytiloides,genus,16835.0,Late Turonian,,93.5,89.3,46368,-37.149723,-10.855556,90.0
155957,1130592,occ,,,143573,Mytiloides,genus,16835.0,Late Turonian,,93.5,89.3,46368,-37.149723,-10.855556,90.0
155958,1130593,occ,,,143573,Mytiloides,genus,16835.0,Late Turonian,,93.5,89.3,46368,-37.149723,-10.855556,90.0
155959,1130594,occ,,,143574,Inoceramus,genus,16727.0,Late Turonian,,93.5,89.3,46368,-37.149723,-10.855556,90.0
155960,1130595,occ,,,143574,Inoceramus,genus,16727.0,Late Turonian,,93.5,89.3,46368,-37.149723,-10.855556,90.0
155961,1130596,occ,,,143575,Mytiloides,genus,16835.0,Late Turonian,,93.5,89.3,46368,-37.149723,-10.855556,90.0
155962,1130597,occ,,,143576,Mytiloides striatoconcentricus,species,328542.0,Late Turonian,,93.5,89.3,46368,-37.149723,-10.855556,90.0
155963,1130598,occ,,,143576,Inoceramus,genus,16727.0,Late Turonian,,93.5,89.3,46368,-37.149723,-10.855556,90.0
155964,1130599,occ,,,143577,Mytiloides,genus,16835.0,Late Turonian,,93.5,89.3,46368,-37.149723,-10.855556,90.0
155965,1130600,occ,,,143578,Mecaster fourneli,species,150821.0,Late Turonian,,93.5,89.3,46368,-37.149723,-10.855556,90.0
155966,1130601,occ,,,143578,Inoceramus,genus,16727.0,Late Turonian,,93.5,89.3,46368,-37.149723,-10.855556,90.0
155967,1130602,occ,,,143578,Mytiloides,genus,16835.0,Late Turonian,,93.5,89.3,46368,-37.149723,-10.855556,90.0
155968,1130603,occ,,,143579,Mytiloides,genus,16835.0,Late Turonian,,93.5,89.3,46368,-37.149723,-10.855556,90.0
155969,1130604,occ,,,143580,Subprionocyclus,genus,15694.0,Late Turonian,,93.5,89.3,46368,-37.149723,-10.855556,90.0
155970,1130605,occ,,,143580,Mytiloides,genus,16835.0,Late Turonian,,93.5,89.3,46368,-37.149723,-10.855556,90.0
155971,1130606,occ,,,143580,Mytiloides,genus,16835.0,Late Turonian,,93.5,89.3,46368,-37.149723,-10.855556,90.0
155972,1130607,occ,,,143581,Mecaster fourneli,species,150821.0,Late Turonian,,93.5,89.3,46368,-37.149723,-10.855556,90.0
155973,1130608,occ,,,143581,Mytiloides,genus,16835.0,Late Turonian,,93.5,89.3,46368,-37.149723,-10.855556,90.0
155974,1130609,occ,,,143581,Inoceramus,genus,16727.0,Late Turonian,,93.5,89.3,46368,-37.149723,-10.855556,90.0
155975,1130610,occ,,,143582,Mecaster fourneli,species,150821.0,Late Turonian,,93.5,89.3,46368,-37.149723,-10.855556,90.0
155976,1130611,occ,,,143582,Protocallianassa,genus,22668.0,Late Turonian,,93.5,89.3,46368,-37.149723,-10.855556,90.0
155977,1130612,occ,,,143654,Mecaster fourneli,species,150821.0,Late Turonian,,93.5,89.3,46368,-37.149723,-10.855556,90.0
155978,1130613,occ,,,143654,Pycnodonte (Phygraea) vesicularis vesiculosa,subspecies,304382.0,Late Turonian,,93.5,89.3,46368,-37.149723,-10.855556,90.0
155979,1130614,occ,,,143654,Cretolamna,genus,34608.0,Late Turonian,,93.5,89.3,46368,-37.149723,-10.855556,90.0
155980,1130615,occ,,,143654,Squalicorax falcatus,species,125016.0,Late Turonian,,93.5,89.3,46368,-37.149723,-10.855556,90.0
155981,1130616,occ,,,143655,Mytiloides,genus,16835.0,Late Turonian,,93.5,89.3,46368,-37.149723,-10.855556,90.0
155982,1130617,occ,,,143655,Mytiloides,genus,16835.0,Late Turonian,,93.5,89.3,46368,-37.149723,-10.855556,90.0
155983,1130618,occ,,,143655,Inoceramus,genus,16727.0,Late Turonian,,93.5,89.3,46368,-37.149723,-10.855556,90.0
155984,1130619,occ,,,143656,Subprionocyclus neptuni,species,325652.0,Late Turonian,,93.5,89.3,46368,-37.149723,-10.855556,90.0
155985,1130620,occ,,,143656,Cyclorisma,genus,17551.0,Late Turonian,,93.5,89.3,46368,-37.149723,-10.855556,90.0
155986,1130621,occ,,,143656,Paraesa,genus,18029.0,Late Turonian,,93.5,89.3,46368,-37.149723,-10.855556,90.0
155987,1130622,occ,,,143656,Osteichthyes,unranked clade,34881.0,Late Turonian,,93.5,89.3,46368,-37.149723,-10.855556,90.0
155988,1130623,occ,,,143657,Subprionocyclus neptuni,species,325652.0,Late Turonian,,93.5,89.3,46368,-37.149723,-10.855556,90.0
155989,1130624,occ,,,143657,Mytiloides,genus,16835.0,Late Turonian,,93.5,89.3,46368,-37.149723,-10.855556,90.0
155990,1130625,occ,,,143658,Mytiloides striatoconcentricus,species,328542.0,Late Turonian,,93.5,89.3,46368,-37.149723,-10.855556,90.0
155991,1130626,occ,,,143658,Mytiloides,genus,16835.0,Late Turonian,,93.5,89.3,46368,-37.149723,-10.855556,90.0
155992,1130627,occ,,,143659,Mytiloides,genus,16835.0,Late Turonian,,93.5,89.3,46368,-37.149723,-10.855556,90.0
155993,1130628,occ,,,143660,Mytiloides,genus,16835.0,Late Turonian,,93.5,89.3,46368,-37.149723,-10.855556,90.0
155994,1130629,occ,,,143660,Protocallianassa,genus,22668.0,Late Turonian,,93.5,89.3,46368,-37.149723,-10.855556,90.0
155995,1130630,occ,,,143661,Mytiloides striatoconcentricus,species,328542.0,Late Turonian,,93.5,89.3,46368,-37.149723,-10.855556,90.0
155996,1130631,occ,,,143662,Mytiloides,genus,16835.0,Late Turonian,,93.5,89.3,46368,-37.149723,-10.855556,90.0
155997,1130632,occ,,,143663,Mytiloides,genus,16835.0,Late Turonian,,93.5,89.3,46368,-37.149723,-10.855556,90.0
155998,1130633,occ,,,143664,Pachydesmoceras denisonianum,species,298856.0,Late Turonian,,93.5,89.3,46368,-37.149723,-10.855556,90.0
155999,1130634,occ,,,143665,Mytiloides,genus,16835.0,Late Turonian,,93.5,89.3,46368,-37.149723,-10.855556,90.0
156000,1130697,occ,,,143666,Mytiloides,genus,16835.0,Late Turonian,,93.5,89.3,46368,-37.149723,-10.855556,90.0
156001,1130698,occ,,,143667,Reesidites,genus,15569.0,Late Turonian,,93.5,89.3,46368,-37.149723,-10.855556,90.0
156002,1130699,occ,,,143668,Mytiloides,genus,16835.0,Late Turonian,,93.5,89.3,46368,-37.149723,-10.855556,90.0
156003,1130702,occ,,,143669,Didymotis,genus,16608.0,Late Turonian,,93.5,89.3,46368,-37.149723,-10.855556,90.0
156004,1130703,occ,,,143670,Protocallianassa,genus,22668.0,Late Turonian,,93.5,89.3,46368,-37.149723,-10.855556,90.0
156005,1130704,occ,,,143671,Pycnodonte (Phygraea) vesicularis vesiculosa,subspecies,304382.0,Late Turonian,,93.5,89.3,46368,-37.149723,-10.855556,90.0
156006,1130705,occ,,,143672,Mytiloides,genus,16835.0,Late Turonian,,93.5,89.3,46368,-37.149723,-10.855556,90.0
156007,1130706,occ,,,143673,Mytiloides,genus,16835.0,Late Turonian,,93.5,89.3,46368,-37.149723,-10.855556,90.0
156008,1130707,occ,,,143673,Reesidites,genus,15569.0,Late Turonian,,93.5,89.3,46368,-37.149723,-10.855556,90.0
156009,1130708,occ,,,143674,Subprionocyclus neptuni,species,325652.0,Late Turonian,,93.5,89.3,46368,-37.149723,-10.855556,90.0
156010,1130711,occ,,,143675,Membranipora,genus,26042.0,Late Turonian,,93.5,89.3,46368,-37.149723,-10.855556,90.0
156011,1130712,occ,,,143675,Mytiloides,genus,16835.0,Late Turonian,,93.5,89.3,46368,-37.149723,-10.855556,90.0
156012,1130713,occ,,,143676,Mytiloides,genus,16835.0,Late Turonian,,93.5,89.3,46368,-37.149723,-10.855556,90.0
156013,1130714,occ,,,143676,Protocallianassa,genus,22668.0,Late Turonian,,93.5,89.3,46368,-37.149723,-10.855556,90.0
156014,1130715,occ,,,143677,Mytiloides,genus,16835.0,Late Turonian,,93.5,89.3,46368,-37.149723,-10.855556,90.0
156015,1130716,occ,,,143677,Barbatia,genus,16210.0,Late Turonian,,93.5,89.3,46368,-37.149723,-10.855556,90.0
156016,1130717,occ,,,143678,Mytiloides,genus,16835.0,Late Turonian,,93.5,89.3,46368,-37.149723,-10.855556,90.0
156017,1130718,occ,,,143679,Mytiloides,genus,16835.0,Late Turonian,,93.5,89.3,46368,-37.149723,-10.855556,90.0
156018,1130721,occ,,,143680,Mytiloides,genus,16835.0,Late Turonian,,93.5,89.3,46368,-37.149723,-10.855556,90.0
156019,1130722,occ,,,143680,Osteichthyes,unranked clade,34881.0,Late Turonian,,93.5,89.3,46368,-37.149723,-10.855556,90.0
156020,1130723,occ,,,143681,Mytiloides striatoconcentricus,species,328542.0,Late Turonian,,93.5,89.3,46368,-37.149723,-10.855556,90.0
156021,1130724,occ,,,143682,Mytiloides,genus,16835.0,Late Turonian,,93.5,89.3,46368,-37.149723,-10.855556,90.0
156022,1130725,occ,,,143683,Diplomoceratidae,family,95939.0,Late Turonian,,93.5,89.3,46368,-37.149723,-10.855556,90.0
156023,1130726,occ,,,143684,Paraesa,genus,18029.0,Late Turonian,,93.5,89.3,46368,-37.149723,-10.855556,90.0
156024,1130727,occ,,,143684,Tellina,genus,18314.0,Late Turonian,,93.5,89.3,46368,-37.149723,-10.855556,90.0
156025,1130728,occ,,,143685,Cyclorisma,genus,17551.0,Late Turonian,,93.5,89.3,46368,-37.149723,-10.855556,90.0
156026,1130729,occ,,,143686,Pycnodonte (Phygraea) vesicularis vesiculosa,subspecies,304382.0,Late Turonian,,93.5,89.3,46368,-37.149723,-10.855556,90.0
156027,1130730,occ,,,143687,Mytiloides,genus,16835.0,Late Turonian,,93.5,89.3,46368,-37.149723,-10.855556,90.0
156028,1130731,occ,,,143688,Mytiloides,genus,16835.0,Late Turonian,,93.5,89.3,46368,-37.149723,-10.855556,90.0
156029,1130732,occ,,,143689,Mytiloides,genus,16835.0,Late Turonian,,93.5,89.3,46368,-37.149723,-10.855556,90.0
156030,1130733,occ,,,143690,Mytiloides,genus,16835.0,Late Turonian,,93.5,89.3,46368,-37.149723,-10.855556,90.0
156031,1130734,occ,,,143691,Mytiloides,genus,16835.0,Late Turonian,,93.5,89.3,46368,-37.149723,-10.855556,90.0
156038,1130884,occ,,,143693,Pinna cretacea,species,359186.0,Late Turonian,,93.5,89.3,46368,-37.149723,-10.855556,90.0
156039,1130885,occ,,,143694,Mecaster fourneli,species,150821.0,Late Turonian,,93.5,89.3,46368,-37.149723,-10.855556,90.0
156040,1130886,occ,,,143694,Agelasina,genus,17311.0,Late Turonian,,93.5,89.3,46368,-37.149723,-10.855556,90.0
156041,1130887,occ,,,143695,Pseudolimea interplicosa,species,366586.0,Late Turonian,,93.5,89.3,46368,-37.149723,-10.855556,90.0
156042,1130888,occ,,,143696,Mytiloides,genus,16835.0,Late Turonian,,93.5,89.3,46368,-37.149723,-10.855556,90.0
156043,1130889,occ,,,143696,Mytiloides,genus,16835.0,Late Turonian,,93.5,89.3,46368,-37.149723,-10.855556,90.0
156044,1130890,occ,,,143697,Agelasina,genus,17311.0,Late Turonian,,93.5,89.3,46368,-37.149723,-10.855556,90.0
156045,1130891,occ,,,143698,Entolium,genus,16635.0,Late Turonian,,93.5,89.3,46368,-37.149723,-10.855556,90.0
156046,1130892,occ,,,143699,Mecaster fourneli,species,150821.0,Late Turonian,,93.5,89.3,46368,-37.149723,-10.855556,90.0
156047,1130893,occ,,,143700,Pseudolimea interplicosa,species,366586.0,Late Turonian,,93.5,89.3,46368,-37.149723,-10.855556,90.0
156048,1130894,occ,,,143701,Mytiloides,genus,16835.0,Late Turonian,,93.5,89.3,46368,-37.149723,-10.855556,90.0
156049,1130895,occ,,,143701,Pachydesmoceras denisonianum,species,298856.0,Late Turonian,,93.5,89.3,46368,-37.149723,-10.855556,90.0
156050,1130896,occ,,,143701,Mecaster fourneli,species,150821.0,Late Turonian,,93.5,89.3,46368,-37.149723,-10.855556,90.0
156051,1130897,occ,,,143702,Pseudolimea interplicosa,species,366586.0,Late Turonian,,93.5,89.3,46368,-37.149723,-10.855556,90.0
156052,1130898,occ,,,143703,Pinna cretacea,species,359186.0,Late Turonian,,93.5,89.3,46368,-37.149723,-10.855556,90.0
156053,1130899,occ,,,143703,Agelasina,genus,17311.0,Late Turonian,,93.5,89.3,46368,-37.149723,-10.855556,90.0
156054,1130900,occ,,,143704,Mytiloides,genus,16835.0,Late Turonian,,93.5,89.3,46368,-37.149723,-10.855556,90.0
156389,1132905,occ,,F,144201,Monocolpopollenites,genus,277955.0,Turonian,,93.9,89.8,46625,11.202222,10.038611,90.0
156390,1132906,occ,,F,144201,Tricolpites,genus,250528.0,Turonian,,93.9,89.8,46625,11.202222,10.038611,90.0
156391,1132907,occ,,F,144201,Tricolporopollenites,genus,277167.0,Turonian,,93.9,89.8,46625,11.202222,10.038611,90.0
156392,1132908,occ,,F,144201,Tricolporopollenites,genus,277167.0,Turonian,,93.9,89.8,46625,11.202222,10.038611,90.0
156393,1132909,occ,,,144201,Tricolpites gigantoreticulatus,species,325693.0,Turonian,,93.9,89.8,46625,11.202222,10.038611,90.0
156394,1132910,occ,,,144201,Droseridites senonicus,species,322130.0,Turonian,,93.9,89.8,46625,11.202222,10.038611,90.0
156395,1132911,occ,,F,144201,Cretacaeiporites,genus,276452.0,Turonian,,93.9,89.8,46625,11.202222,10.038611,90.0
156396,1132912,occ,,F,144201,Retitricolpites,genus,250496.0,Turonian,,93.9,89.8,46625,11.202222,10.038611,90.0
156397,1132913,occ,,,144201,Tricolpites giganteus,species,323212.0,Turonian,,93.9,89.8,46625,11.202222,10.038611,90.0
156398,1132914,occ,,,144201,Hexaporotricolpites,genus,323219.0,Turonian,,93.9,89.8,46625,11.202222,10.038611,90.0
156399,1132915,occ,,,144201,Cretacaeiporites mulleri,species,278651.0,Turonian,,93.9,89.8,46625,11.202222,10.038611,90.0
156400,1132916,occ,,F,144201,Monosulcites,genus,276835.0,Turonian,,93.9,89.8,46625,11.202222,10.038611,90.0
156401,1132917,occ,,F,144201,Cretacaeiporites scabratus,species,276456.0,Turonian,,93.9,89.8,46625,11.202222,10.038611,90.0
156402,1132918,occ,,,144201,Tricolpites microstriatus,species,323214.0,Turonian,,93.9,89.8,46625,11.202222,10.038611,90.0
