,record_type,reid_no,flags,collection_no,accepted_name,accepted_rank,accepted_no,early_interval,late_interval,max_ma,min_ma,reference_no,lng,lat,age,lat_paleo,lon_paleo
1001,occ,,,1309,Anomia ornata,species,59133.0,Maastrichtian,,72.1,66.0,40,-85.099998,31.716667,70,34.73419431785498,-62.336184233746636
1002,occ,,,1309,Pseudolimea,genus,16969.0,Maastrichtian,,72.1,66.0,40,-85.099998,31.716667,70,34.73419431785498,-62.336184233746636
1003,occ,,,1309,Exogyra,genus,16655.0,Maastrichtian,,72.1,66.0,40,-85.099998,31.716667,70,34.73419431785498,-62.336184233746636
1004,occ,,,1309,Pterotrigonia (Scabrotrigonia),subgenus,17274.0,Maastrichtian,,72.1,66.0,40,-85.099998,31.716667,70,34.73419431785498,-62.336184233746636
1005,occ,,,1309,Pterotrigonia (Scabrotrigonia),subgenus,17274.0,Maastrichtian,,72.1,66.0,40,-85.099998,31.716667,70,34.73419431785498,-62.336184233746636
1006,occ,,,1309,Nymphalucina linearia,species,60962.0,Maastrichtian,,72.1,66.0,40,-85.099998,31.716667,70,34.73419431785498,-62.336184233746636
1007,occ,,,1309,Phacoides,genus,54125.0,Maastrichtian,,72.1,66.0,40,-85.099998,31.716667,70,34.73419431785498,-62.336184233746636
1008,occ,,,1309,Myrtea,genus,17946.0,Maastrichtian,,72.1,66.0,40,-85.099998,31.716667,70,34.73419431785498,-62.336184233746636
1009,occ,,,1309,Crassatella vadosa,species,59898.0,Maastrichtian,,72.1,66.0,40,-85.099998,31.716667,70,34.73419431785498,-62.336184233746636
1010,occ,,,1309,Bathytormus pteropsis,species,59897.0,Maastrichtian,,72.1,66.0,40,-85.099998,31.716667,70,34.73419431785498,-62.336184233746636
1011,occ,,,1309,Crassatella,genus,17518.0,Maastrichtian,,72.1,66.0,40,-85.099998,31.716667,70,34.73419431785498,-62.336184233746636
1012,occ,,,1309,Cuna texana,species,62720.0,Maastrichtian,,72.1,66.0,40,-85.099998,31.716667,70,34.73419431785498,-62.336184233746636
1013,occ,,,1309,Pleuriocardia,genus,18089.0,Maastrichtian,,72.1,66.0,40,-85.099998,31.716667,70,34.73419431785498,-62.336184233746636
1014,occ,,,1309,Cymbophora,genus,17556.0,Maastrichtian,,72.1,66.0,40,-85.099998,31.716667,70,34.73419431785498,-62.336184233746636
1015,occ,,,1309,Cymbophora,genus,17556.0,Maastrichtian,,72.1,66.0,40,-85.099998,31.716667,70,34.73419431785498,-62.336184233746636
1016,occ,,,1309,Cymbophora,genus,17556.0,Maastrichtian,,72.1,66.0,40,-85.099998,31.716667,70,34.73419431785498,-62.336184233746636
1017,occ,,,1309,Leptosolen biplicata,species,60826.0,Maastrichtian,,72.1,66.0,40,-85.099998,31.716667,70,34.73419431785498,-62.336184233746636
1018,occ,,,1309,Solyma elliptica,species,61681.0,Maastrichtian,,72.1,66.0,40,-85.099998,31.716667,70,34.73419431785498,-62.336184233746636
1019,occ,,,1309,Tellinimera,genus,18319.0,Maastrichtian,,72.1,66.0,40,-85.099998,31.716667,70,34.73419431785498,-62.336184233746636
1020,occ,,,1309,Tellinimera,genus,18319.0,Maastrichtian,,72.1,66.0,40,-85.099998,31.716667,70,34.73419431785498,-62.336184233746636
1021,occ,,,1309,Aenona eufaulensis,species,58999.0,Maastrichtian,,72.1,66.0,40,-85.099998,31.716667,70,34.73419431785498,-62.336184233746636
1022,occ,,,1309,Linearis,genus,60879.0,Maastrichtian,,72.1,66.0,40,-85.099998,31.716667,70,34.73419431785498,-62.336184233746636
1023,occ,,,1309,Liothyris carolinensis,species,60898.0,Maastrichtian,,72.1,66.0,40,-85.099998,31.716667,70,34.73419431785498,-62.336184233746636
1024,occ,,,1309,Etea,genus,17637.0,Maastrichtian,,72.1,66.0,40,-85.099998,31.716667,70,34.73419431785498,-62.336184233746636
1025,occ,,,1309,Tenea,genus,18327.0,Maastrichtian,,72.1,66.0,40,-85.099998,31.716667,70,34.73419431785498,-62.336184233746636
1026,occ,,,1309,Aphrodina,genus,17349.0,Maastrichtian,,72.1,66.0,40,-85.099998,31.716667,70,34.73419431785498,-62.336184233746636
1027,occ,,,1309,Cyclorisma,genus,17551.0,Maastrichtian,,72.1,66.0,40,-85.099998,31.716667,70,34.73419431785498,-62.336184233746636
1028,occ,,,1309,Cyprimeria,genus,17559.0,Maastrichtian,,72.1,66.0,40,-85.099998,31.716667,70,34.73419431785498,-62.336184233746636
1029,occ,,,1309,Cyprimeria,genus,17559.0,Maastrichtian,,72.1,66.0,40,-85.099998,31.716667,70,34.73419431785498,-62.336184233746636
1030,occ,,,1309,Legumen,genus,17802.0,Maastrichtian,,72.1,66.0,40,-85.099998,31.716667,70,34.73419431785498,-62.336184233746636
1031,occ,,,1309,Parmicorbula,genus,18486.0,Maastrichtian,,72.1,66.0,40,-85.099998,31.716667,70,34.73419431785498,-62.336184233746636
1032,occ,,,1309,Panopea,genus,61583.0,Maastrichtian,,72.1,66.0,40,-85.099998,31.716667,70,34.73419431785498,-62.336184233746636
1033,occ,,,1309,Clavipholas,genus,18439.0,Maastrichtian,,72.1,66.0,40,-85.099998,31.716667,70,34.73419431785498,-62.336184233746636
1034,occ,,,1309,Cuspidaria grandis,species,59982.0,Maastrichtian,,72.1,66.0,40,-85.099998,31.716667,70,34.73419431785498,-62.336184233746636
1035,occ,,,1309,Acutostrea,genus,16445.0,Maastrichtian,,72.1,66.0,40,-85.099998,31.716667,70,34.73419431785498,-62.336184233746636
1036,occ,,,1309,Aenona,genus,17306.0,Maastrichtian,,72.1,66.0,40,-85.099998,31.716667,70,34.73419431785498,-62.336184233746636
1037,occ,,,1309,Agerostrea falcata,species,61523.0,Maastrichtian,,72.1,66.0,40,-85.099998,31.716667,70,34.73419431785498,-62.336184233746636
1038,occ,,,1309,Agerostrea mesenterica,species,61524.0,Maastrichtian,,72.1,66.0,40,-85.099998,31.716667,70,34.73419431785498,-62.336184233746636
1039,occ,,,1309,Ambigostrea,genus,16457.0,Maastrichtian,,72.1,66.0,40,-85.099998,31.716667,70,34.73419431785498,-62.336184233746636
1040,occ,,,1309,Anatimya anteradiata,species,59102.0,Maastrichtian,,72.1,66.0,40,-85.099998,31.716667,70,34.73419431785498,-62.336184233746636
1041,occ,,,1309,Anomia,genus,16476.0,Maastrichtian,,72.1,66.0,40,-85.099998,31.716667,70,34.73419431785498,-62.336184233746636
1042,occ,,,1309,Aphrodina,genus,17349.0,Maastrichtian,,72.1,66.0,40,-85.099998,31.716667,70,34.73419431785498,-62.336184233746636
1043,occ,,,1309,Astarte,genus,17370.0,Maastrichtian,,72.1,66.0,40,-85.099998,31.716667,70,34.73419431785498,-62.336184233746636
1044,occ,,,1309,Botula,genus,16345.0,Maastrichtian,,72.1,66.0,40,-85.099998,31.716667,70,34.73419431785498,-62.336184233746636
1045,occ,,,1309,Botula,genus,16345.0,Maastrichtian,,72.1,66.0,40,-85.099998,31.716667,70,34.73419431785498,-62.336184233746636
1046,occ,,,1309,Brachidontes,genus,16347.0,Maastrichtian,,72.1,66.0,40,-85.099998,31.716667,70,34.73419431785498,-62.336184233746636
1047,occ,,,1309,Caestocorbula crassiplica,species,59443.0,Maastrichtian,,72.1,66.0,40,-85.099998,31.716667,70,34.73419431785498,-62.336184233746636
1048,occ,,,1309,Caryocorbula,genus,18437.0,Maastrichtian,,72.1,66.0,40,-85.099998,31.716667,70,34.73419431785498,-62.336184233746636
1049,occ,,,1309,Clisocolus,genus,17486.0,Maastrichtian,,72.1,66.0,40,-85.099998,31.716667,70,34.73419431785498,-62.336184233746636
1050,occ,,,1309,Crenella elegantula,species,130052.0,Maastrichtian,,72.1,66.0,40,-85.099998,31.716667,70,34.73419431785498,-62.336184233746636
1051,occ,,,1309,Cymbophora,genus,17556.0,Maastrichtian,,72.1,66.0,40,-85.099998,31.716667,70,34.73419431785498,-62.336184233746636
1052,occ,,F,1309,Exogyra (Exogyra) costata,species,354151.0,Maastrichtian,,72.1,66.0,40,-85.099998,31.716667,70,34.73419431785498,-62.336184233746636
1053,occ,,,1309,Flemingostrea,genus,16663.0,Maastrichtian,,72.1,66.0,40,-85.099998,31.716667,70,34.73419431785498,-62.336184233746636
1054,occ,,,1309,Gervilliopsis ensiformis,species,60460.0,Maastrichtian,,72.1,66.0,40,-85.099998,31.716667,70,34.73419431785498,-62.336184233746636
1055,occ,,,1309,Glycymeris,genus,16243.0,Maastrichtian,,72.1,66.0,40,-85.099998,31.716667,70,34.73419431785498,-62.336184233746636
1056,occ,,,1309,Granocardium kuemmeli,species,59565.0,Maastrichtian,,72.1,66.0,40,-85.099998,31.716667,70,34.73419431785498,-62.336184233746636
1057,occ,,,1309,Granocardium,genus,17710.0,Maastrichtian,,72.1,66.0,40,-85.099998,31.716667,70,34.73419431785498,-62.336184233746636
1058,occ,,,1309,Granocardium,genus,17710.0,Maastrichtian,,72.1,66.0,40,-85.099998,31.716667,70,34.73419431785498,-62.336184233746636
1059,occ,,,1309,Gyrostrea,genus,16697.0,Maastrichtian,,72.1,66.0,40,-85.099998,31.716667,70,34.73419431785498,-62.336184233746636
1060,occ,,,1309,Gryphaeostrea vomer,species,102919.0,Maastrichtian,,72.1,66.0,40,-85.099998,31.716667,70,34.73419431785498,-62.336184233746636
1061,occ,,,1309,Inoperna,genus,16363.0,Maastrichtian,,72.1,66.0,40,-85.099998,31.716667,70,34.73419431785498,-62.336184233746636
1062,occ,,,1309,Isognomon,genus,16730.0,Maastrichtian,,72.1,66.0,40,-85.099998,31.716667,70,34.73419431785498,-62.336184233746636
1063,occ,,,1309,Juliacorbula,genus,18465.0,Maastrichtian,,72.1,66.0,40,-85.099998,31.716667,70,34.73419431785498,-62.336184233746636
1064,occ,,,1309,Limatula acutilineata,species,60835.0,Maastrichtian,,72.1,66.0,40,-85.099998,31.716667,70,34.73419431785498,-62.336184233746636
1065,occ,,,1309,Limopsis,genus,16260.0,Maastrichtian,,72.1,66.0,40,-85.099998,31.716667,70,34.73419431785498,-62.336184233746636
1066,occ,,,1309,Linearis,genus,60879.0,Maastrichtian,,72.1,66.0,40,-85.099998,31.716667,70,34.73419431785498,-62.336184233746636
1067,occ,,,1309,Linearis,genus,60879.0,Maastrichtian,,72.1,66.0,40,-85.099998,31.716667,70,34.73419431785498,-62.336184233746636
1068,occ,,,1309,Linter,genus,16261.0,Maastrichtian,,72.1,66.0,40,-85.099998,31.716667,70,34.73419431785498,-62.336184233746636
1069,occ,,,1309,Liopistha protexta,species,60897.0,Maastrichtian,,72.1,66.0,40,-85.099998,31.716667,70,34.73419431785498,-62.336184233746636
1070,occ,,,1309,Lycettia,genus,16371.0,Maastrichtian,,72.1,66.0,40,-85.099998,31.716667,70,34.73419431785498,-62.336184233746636
1071,occ,,,1309,Malletia,genus,16071.0,Maastrichtian,,72.1,66.0,40,-85.099998,31.716667,70,34.73419431785498,-62.336184233746636
1072,occ,,,1309,Modiolus,genus,77219.0,Maastrichtian,,72.1,66.0,40,-85.099998,31.716667,70,34.73419431785498,-62.336184233746636
1073,occ,,,1309,Nucula,genus,16082.0,Maastrichtian,,72.1,66.0,40,-85.099998,31.716667,70,34.73419431785498,-62.336184233746636
1074,occ,,,1309,Nuculana rostratruncata,species,60806.0,Maastrichtian,,72.1,66.0,40,-85.099998,31.716667,70,34.73419431785498,-62.336184233746636
1075,occ,,,1309,Opertochasma,genus,18479.0,Maastrichtian,,72.1,66.0,40,-85.099998,31.716667,70,34.73419431785498,-62.336184233746636
1076,occ,,,1309,Protocardia (Pachycardium),subgenus,18006.0,Maastrichtian,,72.1,66.0,40,-85.099998,31.716667,70,34.73419431785498,-62.336184233746636
1077,occ,,,1309,Paranomia,genus,16896.0,Maastrichtian,,72.1,66.0,40,-85.099998,31.716667,70,34.73419431785498,-62.336184233746636
1078,occ,,,1309,Parmicorbula,genus,18486.0,Maastrichtian,,72.1,66.0,40,-85.099998,31.716667,70,34.73419431785498,-62.336184233746636
1079,occ,,,1309,Parmicorbula,genus,18486.0,Maastrichtian,,72.1,66.0,40,-85.099998,31.716667,70,34.73419431785498,-62.336184233746636
1080,occ,,,1309,Periplomya,genus,18792.0,Maastrichtian,,72.1,66.0,40,-85.099998,31.716667,70,34.73419431785498,-62.336184233746636
1081,occ,,,1309,Pholadomya,genus,18795.0,Maastrichtian,,72.1,66.0,40,-85.099998,31.716667,70,34.73419431785498,-62.336184233746636
1082,occ,,,1309,Lima (Lima) pelagica,species,60841.0,Maastrichtian,,72.1,66.0,40,-85.099998,31.716667,70,34.73419431785498,-62.336184233746636
1083,occ,,,1309,Pteria,genus,16981.0,Maastrichtian,,72.1,66.0,40,-85.099998,31.716667,70,34.73419431785498,-62.336184233746636
1084,occ,,,1309,Pulvinites,genus,16993.0,Maastrichtian,,72.1,66.0,40,-85.099998,31.716667,70,34.73419431785498,-62.336184233746636
1085,occ,,,1309,Pycnodonte vesicularis,species,151999.0,Maastrichtian,,72.1,66.0,40,-85.099998,31.716667,70,34.73419431785498,-62.336184233746636
1086,occ,,,1309,Radiopecten,genus,16998.0,Maastrichtian,,72.1,66.0,40,-85.099998,31.716667,70,34.73419431785498,-62.336184233746636
1087,occ,,,1309,Pterotrigonia (Scabrotrigonia),subgenus,17274.0,Maastrichtian,,72.1,66.0,40,-85.099998,31.716667,70,34.73419431785498,-62.336184233746636
1088,occ,,,1309,Scambula perplana,species,62183.0,Maastrichtian,,72.1,66.0,40,-85.099998,31.716667,70,34.73419431785498,-62.336184233746636
1089,occ,,,1309,Striarca,genus,16314.0,Maastrichtian,,72.1,66.0,40,-85.099998,31.716667,70,34.73419431785498,-62.336184233746636
1090,occ,,,1309,Tenuipteria argentea,species,62474.0,Maastrichtian,,72.1,66.0,40,-85.099998,31.716667,70,34.73419431785498,-62.336184233746636
1091,occ,,,1309,Veniella conradi,species,62781.0,Maastrichtian,,72.1,66.0,40,-85.099998,31.716667,70,34.73419431785498,-62.336184233746636
1092,occ,,,1309,Veniella,genus,18387.0,Maastrichtian,,72.1,66.0,40,-85.099998,31.716667,70,34.73419431785498,-62.336184233746636
1093,occ,,,1309,Vetericardiella,genus,18398.0,Maastrichtian,,72.1,66.0,40,-85.099998,31.716667,70,34.73419431785498,-62.336184233746636
1094,occ,,,1309,Tellina (Tellinella),subgenus,18315.0,Maastrichtian,,72.1,66.0,40,-85.099998,31.716667,70,34.73419431785498,-62.336184233746636
1095,occ,,,1310,Nuculana,genus,16083.0,Maastrichtian,,72.1,66.0,40,-79.383331,33.849998,70,35.51756504757431,-55.97894396868196
1096,occ,,,1310,Nemodon,genus,16275.0,Maastrichtian,,72.1,66.0,40,-79.383331,33.849998,70,35.51756504757431,-55.97894396868196
1097,occ,,,1310,Cucullaea littlei,species,59944.0,Maastrichtian,,72.1,66.0,40,-79.383331,33.849998,70,35.51756504757431,-55.97894396868196
1098,occ,,,1310,Cucullaea,genus,16224.0,Maastrichtian,,72.1,66.0,40,-79.383331,33.849998,70,35.51756504757431,-55.97894396868196
1099,occ,,,1310,Limopsis,genus,16260.0,Maastrichtian,,72.1,66.0,40,-79.383331,33.849998,70,35.51756504757431,-55.97894396868196
1100,occ,,,1310,Glycymerita,genus,16244.0,Maastrichtian,,72.1,66.0,40,-79.383331,33.849998,70,35.51756504757431,-55.97894396868196
1101,occ,,,1310,Postligata,genus,16298.0,Maastrichtian,,72.1,66.0,40,-79.383331,33.849998,70,35.51756504757431,-55.97894396868196
1102,occ,,,1310,Lycettia,genus,16371.0,Maastrichtian,,72.1,66.0,40,-79.383331,33.849998,70,35.51756504757431,-55.97894396868196
1103,occ,,,1310,Crenella serica,species,377026.0,Maastrichtian,,72.1,66.0,40,-79.383331,33.849998,70,35.51756504757431,-55.97894396868196
1104,occ,,,1310,Crenella elegantula,species,130052.0,Maastrichtian,,72.1,66.0,40,-79.383331,33.849998,70,35.51756504757431,-55.97894396868196
1105,occ,,,1310,Botula,genus,16345.0,Maastrichtian,,72.1,66.0,40,-79.383331,33.849998,70,35.51756504757431,-55.97894396868196
1106,occ,,,1310,Modiolus,genus,77219.0,Maastrichtian,,72.1,66.0,40,-79.383331,33.849998,70,35.51756504757431,-55.97894396868196
1107,occ,,,1310,Inoceramus,genus,16727.0,Maastrichtian,,72.1,66.0,40,-79.383331,33.849998,70,35.51756504757431,-55.97894396868196
1108,occ,,,1310,Syncyclonema,genus,17060.0,Maastrichtian,,72.1,66.0,40,-79.383331,33.849998,70,35.51756504757431,-55.97894396868196
1109,occ,,,1310,Camptonectes bubonis,species,61647.0,Maastrichtian,,72.1,66.0,40,-79.383331,33.849998,70,35.51756504757431,-55.97894396868196
1110,occ,,,1310,Anomia argentaria,species,59130.0,Maastrichtian,,72.1,66.0,40,-79.383331,33.849998,70,35.51756504757431,-55.97894396868196
1111,occ,,,1310,Anomia ornata,species,59133.0,Maastrichtian,,72.1,66.0,40,-79.383331,33.849998,70,35.51756504757431,-55.97894396868196
1112,occ,,,1310,Pseudolimea,genus,16969.0,Maastrichtian,,72.1,66.0,40,-79.383331,33.849998,70,35.51756504757431,-55.97894396868196
1113,occ,,,1310,Limatula acutilineata,species,60835.0,Maastrichtian,,72.1,66.0,40,-79.383331,33.849998,70,35.51756504757431,-55.97894396868196
1114,occ,,F,1310,Exogyra (Exogyra) costata,species,354151.0,Maastrichtian,,72.1,66.0,40,-79.383331,33.849998,70,35.51756504757431,-55.97894396868196
1115,occ,,,1310,Ambigostrea,genus,16457.0,Maastrichtian,,72.1,66.0,40,-79.383331,33.849998,70,35.51756504757431,-55.97894396868196
1116,occ,,,1310,Pterotrigonia (Scabrotrigonia),subgenus,17274.0,Maastrichtian,,72.1,66.0,40,-79.383331,33.849998,70,35.51756504757431,-55.97894396868196
1117,occ,,,1310,Pterotrigonia (Scabrotrigonia),subgenus,17274.0,Maastrichtian,,72.1,66.0,40,-79.383331,33.849998,70,35.51756504757431,-55.97894396868196
1118,occ,,,1310,Nymphalucina linearia,species,60962.0,Maastrichtian,,72.1,66.0,40,-79.383331,33.849998,70,35.51756504757431,-55.97894396868196
1119,occ,,,1310,Crassatella vadosa,species,59898.0,Maastrichtian,,72.1,66.0,40,-79.383331,33.849998,70,35.51756504757431,-55.97894396868196
1120,occ,,,1310,Uddenia,genus,18369.0,Maastrichtian,,72.1,66.0,40,-79.383331,33.849998,70,35.51756504757431,-55.97894396868196
1121,occ,,,1310,Granocardium kuemmeli,species,59565.0,Maastrichtian,,72.1,66.0,40,-79.383331,33.849998,70,35.51756504757431,-55.97894396868196
1122,occ,,,1310,Granocardium,genus,17710.0,Maastrichtian,,72.1,66.0,40,-79.383331,33.849998,70,35.51756504757431,-55.97894396868196
1123,occ,,,1310,Tellinimera,genus,18319.0,Maastrichtian,,72.1,66.0,40,-79.383331,33.849998,70,35.51756504757431,-55.97894396868196
1124,occ,,,1310,Veniella conradi,species,62781.0,Maastrichtian,,72.1,66.0,40,-79.383331,33.849998,70,35.51756504757431,-55.97894396868196
1125,occ,,,1310,Cyclorisma,genus,17551.0,Maastrichtian,,72.1,66.0,40,-79.383331,33.849998,70,35.51756504757431,-55.97894396868196
1126,occ,,,1310,Cyprimeria,genus,17559.0,Maastrichtian,,72.1,66.0,40,-79.383331,33.849998,70,35.51756504757431,-55.97894396868196
1127,occ,,,1310,Cyprimeria,genus,17559.0,Maastrichtian,,72.1,66.0,40,-79.383331,33.849998,70,35.51756504757431,-55.97894396868196
1128,occ,,,1310,Caestocorbula crassiplica,species,59443.0,Maastrichtian,,72.1,66.0,40,-79.383331,33.849998,70,35.51756504757431,-55.97894396868196
1129,occ,,,1310,Liopistha protexta,species,60897.0,Maastrichtian,,72.1,66.0,40,-79.383331,33.849998,70,35.51756504757431,-55.97894396868196
1130,occ,,,1310,Acutostrea,genus,16445.0,Maastrichtian,,72.1,66.0,40,-79.383331,33.849998,70,35.51756504757431,-55.97894396868196
1131,occ,,,1310,Aenona eufaulensis,species,58999.0,Maastrichtian,,72.1,66.0,40,-79.383331,33.849998,70,35.51756504757431,-55.97894396868196
1132,occ,,,1310,Agerostrea falcata,species,61523.0,Maastrichtian,,72.1,66.0,40,-79.383331,33.849998,70,35.51756504757431,-55.97894396868196
1133,occ,,,1310,Ambigostrea,genus,16457.0,Maastrichtian,,72.1,66.0,40,-79.383331,33.849998,70,35.51756504757431,-55.97894396868196
1134,occ,,,1310,Aphrodina,genus,17349.0,Maastrichtian,,72.1,66.0,40,-79.383331,33.849998,70,35.51756504757431,-55.97894396868196
1135,occ,,,1310,Clisocolus,genus,17486.0,Maastrichtian,,72.1,66.0,40,-79.383331,33.849998,70,35.51756504757431,-55.97894396868196
1136,occ,,,1310,Idonearca capax,species,59942.0,Maastrichtian,,72.1,66.0,40,-79.383331,33.849998,70,35.51756504757431,-55.97894396868196
1137,occ,,,1310,Cuspidaria,genus,18727.0,Maastrichtian,,72.1,66.0,40,-79.383331,33.849998,70,35.51756504757431,-55.97894396868196
1138,occ,,,1310,Cymbophora,genus,17556.0,Maastrichtian,,72.1,66.0,40,-79.383331,33.849998,70,35.51756504757431,-55.97894396868196
1139,occ,,,1310,Cymbophora,genus,17556.0,Maastrichtian,,72.1,66.0,40,-79.383331,33.849998,70,35.51756504757431,-55.97894396868196
1140,occ,,,1310,Cymbophora,genus,17556.0,Maastrichtian,,72.1,66.0,40,-79.383331,33.849998,70,35.51756504757431,-55.97894396868196
1141,occ,,,1310,Inoceramus (Endocostea),subgenus,16628.0,Maastrichtian,,72.1,66.0,40,-79.383331,33.849998,70,35.51756504757431,-55.97894396868196
1142,occ,,,1310,Etea,genus,17637.0,Maastrichtian,,72.1,66.0,40,-79.383331,33.849998,70,35.51756504757431,-55.97894396868196
1143,occ,,,1310,Granocardium,genus,17710.0,Maastrichtian,,72.1,66.0,40,-79.383331,33.849998,70,35.51756504757431,-55.97894396868196
1144,occ,,,1310,Juliacorbula,genus,18465.0,Maastrichtian,,72.1,66.0,40,-79.383331,33.849998,70,35.51756504757431,-55.97894396868196
1145,occ,,,1310,Laternula,genus,18755.0,Maastrichtian,,72.1,66.0,40,-79.383331,33.849998,70,35.51756504757431,-55.97894396868196
1146,occ,,,1310,Nucula cunifrons,species,61426.0,Maastrichtian,,72.1,66.0,40,-79.383331,33.849998,70,35.51756504757431,-55.97894396868196
1147,occ,,,1310,Leptosolen biplicata,species,60826.0,Maastrichtian,,72.1,66.0,40,-79.383331,33.849998,70,35.51756504757431,-55.97894396868196
1148,occ,,,1310,Linearis,genus,60879.0,Maastrichtian,,72.1,66.0,40,-79.383331,33.849998,70,35.51756504757431,-55.97894396868196
1149,occ,,,1310,Linearis,genus,60879.0,Maastrichtian,,72.1,66.0,40,-79.383331,33.849998,70,35.51756504757431,-55.97894396868196
1150,occ,,,1310,Dhondtichlamys,genus,157533.0,Maastrichtian,,72.1,66.0,40,-79.383331,33.849998,70,35.51756504757431,-55.97894396868196
1151,occ,,,1310,Modiolus,genus,77219.0,Maastrichtian,,72.1,66.0,40,-79.383331,33.849998,70,35.51756504757431,-55.97894396868196
1152,occ,,,1310,Myrtea,genus,17946.0,Maastrichtian,,72.1,66.0,40,-79.383331,33.849998,70,35.51756504757431,-55.97894396868196
1153,occ,,,1310,Nucula,genus,16082.0,Maastrichtian,,72.1,66.0,40,-79.383331,33.849998,70,35.51756504757431,-55.97894396868196
1154,occ,,,1310,Protocardia (Pachycardium),subgenus,18006.0,Maastrichtian,,72.1,66.0,40,-79.383331,33.849998,70,35.51756504757431,-55.97894396868196
1155,occ,,,1310,Parmicorbula,genus,18486.0,Maastrichtian,,72.1,66.0,40,-79.383331,33.849998,70,35.51756504757431,-55.97894396868196
1156,occ,,,1310,Periplomya,genus,18792.0,Maastrichtian,,72.1,66.0,40,-79.383331,33.849998,70,35.51756504757431,-55.97894396868196
1157,occ,,,1310,Pleuriocardia,genus,18089.0,Maastrichtian,,72.1,66.0,40,-79.383331,33.849998,70,35.51756504757431,-55.97894396868196
1158,occ,,,1310,Lima (Lima) pelagica,species,60841.0,Maastrichtian,,72.1,66.0,40,-79.383331,33.849998,70,35.51756504757431,-55.97894396868196
1159,occ,,,1310,Pteria,genus,16981.0,Maastrichtian,,72.1,66.0,40,-79.383331,33.849998,70,35.51756504757431,-55.97894396868196
1160,occ,,,1310,Pycnodonte vesicularis,species,151999.0,Maastrichtian,,72.1,66.0,40,-79.383331,33.849998,70,35.51756504757431,-55.97894396868196
1161,occ,,,1310,Solemya,genus,16162.0,Maastrichtian,,72.1,66.0,40,-79.383331,33.849998,70,35.51756504757431,-55.97894396868196
1162,occ,,,1310,Solyma,genus,18266.0,Maastrichtian,,72.1,66.0,40,-79.383331,33.849998,70,35.51756504757431,-55.97894396868196
1163,occ,,,1310,Tellinimera,genus,18319.0,Maastrichtian,,72.1,66.0,40,-79.383331,33.849998,70,35.51756504757431,-55.97894396868196
1164,occ,,,1310,Cuna texana,species,62720.0,Maastrichtian,,72.1,66.0,40,-79.383331,33.849998,70,35.51756504757431,-55.97894396868196
1165,occ,,,1310,Vetericardiella,genus,18398.0,Maastrichtian,,72.1,66.0,40,-79.383331,33.849998,70,35.51756504757431,-55.97894396868196
1166,occ,,,1311,Idonearca capax,species,59942.0,Maastrichtian,,72.1,66.0,40,-77.949997,34.266666,70,35.59764471720035,-54.43518157897168
1167,occ,,,1311,Syncyclonema,genus,17060.0,Maastrichtian,,72.1,66.0,40,-77.949997,34.266666,70,35.59764471720035,-54.43518157897168
1168,occ,,,1311,Camptonectes bubonis,species,61647.0,Maastrichtian,,72.1,66.0,40,-77.949997,34.266666,70,35.59764471720035,-54.43518157897168
1169,occ,,,1311,Anomia argentaria,species,59130.0,Maastrichtian,,72.1,66.0,40,-77.949997,34.266666,70,35.59764471720035,-54.43518157897168
1170,occ,,,1311,Anomia ornata,species,59133.0,Maastrichtian,,72.1,66.0,40,-77.949997,34.266666,70,35.59764471720035,-54.43518157897168
1171,occ,,,1311,Costellacesta,genus,16572.0,Maastrichtian,,72.1,66.0,40,-77.949997,34.266666,70,35.59764471720035,-54.43518157897168
1172,occ,,,1311,Pycnodonte vesicularis,species,151999.0,Maastrichtian,,72.1,66.0,40,-77.949997,34.266666,70,35.59764471720035,-54.43518157897168
1173,occ,,F,1311,Exogyra (Exogyra) costata,species,354151.0,Maastrichtian,,72.1,66.0,40,-77.949997,34.266666,70,35.59764471720035,-54.43518157897168
1174,occ,,,1311,Ambigostrea,genus,16457.0,Maastrichtian,,72.1,66.0,40,-77.949997,34.266666,70,35.59764471720035,-54.43518157897168
1175,occ,,,1311,Panopea,genus,61583.0,Maastrichtian,,72.1,66.0,40,-77.949997,34.266666,70,35.59764471720035,-54.43518157897168
1176,occ,,,1311,Agerostrea falcata,species,61523.0,Maastrichtian,,72.1,66.0,40,-77.949997,34.266666,70,35.59764471720035,-54.43518157897168
1177,occ,,,1311,Anomia argentaria,species,59130.0,Maastrichtian,,72.1,66.0,40,-77.949997,34.266666,70,35.59764471720035,-54.43518157897168
1178,occ,,,1311,Aphrodina,genus,17349.0,Maastrichtian,,72.1,66.0,40,-77.949997,34.266666,70,35.59764471720035,-54.43518157897168
1179,occ,,,1311,Arca,genus,16203.0,Maastrichtian,,72.1,66.0,40,-77.949997,34.266666,70,35.59764471720035,-54.43518157897168
1180,occ,,,1311,Caestocorbula crassiplica,species,59443.0,Maastrichtian,,72.1,66.0,40,-77.949997,34.266666,70,35.59764471720035,-54.43518157897168
1181,occ,,,1311,Camptonectes,genus,16531.0,Maastrichtian,,72.1,66.0,40,-77.949997,34.266666,70,35.59764471720035,-54.43518157897168
1182,occ,,,1311,Ambigostrea,genus,16457.0,Maastrichtian,,72.1,66.0,40,-77.949997,34.266666,70,35.59764471720035,-54.43518157897168
